application_id,customer_record_id,application_date,requested_limit,annual_revenue,years_in_business,industry
APP004271,C002065,2024-03-23,6719.82,73756.22,8.9,Construction
APP004272,C002064,2023-12-19,17158.03,69610.4,9.2,Manufacturing
APP004273,C002066,2025-01-07,5767.17,25000.0,9.2,Retail
APP004274,C002067,2024-11-29,5020.91,35950.96,3.6,Wholesale
APP004275,C002067,2024-07-22,9973.39,42624.94,3.1,Transportation
APP004276,C002069,2023-11-24,29283.2,284234.0,7.2,Construction
APP004277,C002069,2023-11-27,25933.62,283913.64,7.3,Transportation
APP004278,C002069,2024-08-19,39017.19,311876.31,7.6,Manufacturing
APP004279,C002068,2023-12-26,30749.23,290247.29,7.6,Manufacturing
APP004280,C002070,2023-08-28,6005.16,26254.07,14.0,Wholesale
APP004281,C002070,2023-05-23,5866.95,25000.0,13.2,Professional Services
APP004282,C002070,2024-12-28,6131.44,25000.0,14.1,Construction
APP004283,C002072,2024-04-20,13730.28,64407.82,6.5,Energy
APP004284,C002072,2025-03-01,16521.16,59907.76,6.4,Food Services
APP004285,C002071,2024-10-28,12894.38,65533.17,6.5,Food Services
APP004286,C002072,2025-01-17,5280.56,52569.2,6.2,Construction
APP004287,C002072,2023-06-18,7094.28,63648.44,6.0,Wholesale
APP004288,C002074,2023-12-10,27596.84,245962.01,6.0,Food Services
APP004289,C002074,2024-06-20,60480.55,221931.76,6.5,Transportation
APP004290,C002073,2025-01-15,42108.49,260244.81,6.3,Wholesale
APP004291,C002073,2023-02-10,51729.88,248707.97,6.2,Automotive
APP004292,C002075,2024-02-11,37410.18,341186.99,11.1,Transportation
APP004293,C002075,2023-02-24,54631.68,321314.01,10.9,Automotive
APP004294,C002075,2024-12-30,102175.78,372106.5,11.3,Automotive
APP004295,C002075,2023-09-13,68706.48,301304.06,11.2,Manufacturing
APP004296,C002076,2024-08-15,3778.86,57466.88,3.7,Manufacturing
APP004297,C002076,2024-04-03,5009.0,60447.4,3.4,Construction
APP004298,C002076,2024-06-02,4555.65,56418.05,2.5,Professional Services
APP004299,C002077,2023-08-26,6956.28,82113.76,5.1,Healthcare
APP004300,C002077,2023-02-25,20740.09,84290.64,5.2,Food Services
APP004301,C002077,2025-02-15,21404.56,88161.64,4.0,Automotive
APP004302,C002078,2025-01-21,4890.41,43218.31,2.2,Food Services
APP004303,C002078,2024-07-08,8635.06,48478.9,2.4,Healthcare
APP004304,C002078,2023-08-23,11217.46,47114.15,2.4,Wholesale
APP004305,C002078,2024-06-07,5116.57,40043.53,2.4,Food Services
APP004306,C002079,2024-02-09,59450.83,438902.02,7.5,Healthcare
APP004307,C002080,2023-12-15,27899.02,129684.75,3.4,Retail
APP004308,C002080,2024-06-04,20097.4,116864.6,3.8,Energy
APP004309,C002080,2024-04-06,30178.37,154101.98,2.7,Automotive
APP004310,C002080,2023-02-10,22465.27,142650.4,3.1,Food Services
APP004311,C002081,2024-09-29,7654.2,147871.15,2.7,Professional Services
APP004312,C002081,2024-04-03,24374.84,147853.54,3.0,Transportation
APP004313,C002082,2024-02-16,7011.78,39411.42,2.4,Food Services
APP004314,C002082,2024-03-28,4812.33,34436.9,3.0,Manufacturing
APP004315,C002082,2023-04-08,10489.04,38660.99,3.2,Energy
APP004316,C002082,2023-07-30,3000.0,38137.0,2.7,Healthcare
APP004317,C002083,2023-02-01,24762.38,98608.7,3.7,Wholesale
APP004318,C002083,2023-08-30,24180.51,88999.73,3.4,Transportation
APP004319,C002083,2024-05-21,8105.83,89900.49,3.6,Food Services
APP004320,C002084,2025-01-02,33984.94,203697.32,8.7,Automotive
APP004321,C002084,2024-06-24,26089.97,234753.48,9.0,Wholesale
APP004322,C002085,2024-02-07,4863.85,44725.37,4.4,Food Services
APP004323,C002085,2024-01-12,9480.58,48661.27,3.6,Transportation
APP004324,C002086,2024-04-23,3000.0,33627.84,5.0,Retail
APP004325,C002086,2024-09-13,8650.65,33297.27,5.0,Transportation
APP004326,C002087,2023-03-23,13356.82,80855.74,4.9,Manufacturing
APP004327,C002087,2024-04-27,4783.36,85555.82,4.5,Professional Services
APP004328,C002087,2023-08-20,20064.58,97565.73,4.7,Retail
APP004329,C002089,2023-09-10,12807.32,206436.28,5.3,Professional Services
APP004330,C002088,2024-06-06,16590.73,245376.4,5.4,Transportation
APP004331,C002090,2024-12-01,34555.83,163475.39,7.4,Energy
APP004332,C002090,2024-01-21,30867.13,168580.18,6.9,Manufacturing
APP004333,C002090,2024-05-14,29383.73,166120.11,6.7,Wholesale
APP004334,C002091,2025-01-02,10179.98,187827.0,7.6,Energy
APP004335,C002091,2024-05-05,22106.56,156216.08,7.0,Manufacturing
APP004336,C002093,2023-11-07,12212.48,45872.67,9.8,Transportation
APP004337,C002093,2023-03-11,13914.05,55556.44,9.8,Transportation
APP004338,C002094,2023-09-01,5190.38,61439.84,3.0,Energy
APP004339,C002096,2025-03-04,10492.9,127367.98,5.8,Retail
APP004340,C002097,2023-08-25,7443.73,41265.11,3.1,Transportation
APP004341,C002099,2023-08-24,22111.74,389422.92,6.3,Construction
APP004342,C002098,2023-08-25,68238.18,351715.99,6.0,Construction
APP004343,C002099,2023-11-17,27536.37,289033.08,6.3,Construction
APP004344,C002100,2024-01-03,25361.33,171122.91,9.0,Wholesale
APP004345,C002100,2023-01-30,53092.05,195708.06,8.5,Food Services
APP004346,C002101,2025-02-10,5164.64,25000.0,0.3,Retail
APP004347,C002102,2024-01-17,4730.85,82697.19,4.3,Manufacturing
APP004348,C002102,2023-06-11,14953.13,90189.59,4.2,Transportation
APP004349,C002102,2024-11-10,24208.29,91743.32,4.0,Retail
APP004350,C002102,2024-08-28,12918.23,70915.98,4.0,Retail
APP004351,C002103,2024-02-22,14493.99,53010.01,4.1,Wholesale
APP004352,C002104,2024-05-09,3865.54,51761.66,9.7,Energy
APP004353,C002104,2024-04-30,11575.5,55282.51,9.7,Healthcare
APP004354,C002104,2024-01-02,4922.38,60826.46,9.8,Energy
APP004355,C002105,2023-11-04,10852.79,57582.76,1.9,Healthcare
APP004356,C002105,2023-04-16,3350.8,53546.28,1.7,Retail
APP004357,C002105,2023-11-07,4479.77,55231.78,2.2,Automotive
APP004358,C002106,2024-01-15,11267.67,47474.99,4.2,Professional Services
APP004359,C002106,2024-11-15,8556.22,35989.86,4.4,Energy
APP004360,C002108,2023-05-13,21905.3,80489.94,6.1,Professional Services
APP004361,C002108,2024-09-20,5258.77,86890.71,5.8,Professional Services
APP004362,C002109,2024-02-18,3653.33,25000.0,24.3,Healthcare
APP004363,C002110,2024-06-01,6587.32,25000.0,23.9,Food Services
APP004364,C002111,2024-05-17,17549.99,202650.0,1.0,Food Services
APP004365,C002111,2024-02-06,52860.22,190553.12,1.7,Food Services
APP004366,C002112,2025-03-01,10163.29,43527.1,4.9,Transportation
APP004367,C002112,2024-08-18,3345.76,48279.88,4.7,Transportation
APP004368,C002112,2023-12-08,9237.11,45800.72,4.6,Retail
APP004369,C002112,2023-02-09,3147.26,47464.87,4.9,Wholesale
APP004370,C002112,2024-09-12,3524.06,46795.68,4.7,Professional Services
APP004371,C002113,2023-06-05,30167.43,123010.52,6.5,Retail
APP004372,C002113,2024-02-15,24846.08,109738.97,6.3,Manufacturing
APP004373,C002113,2025-02-17,31076.12,121098.86,6.4,Professional Services
APP004374,C002113,2023-06-09,19974.43,126075.19,5.8,Automotive
APP004375,C002114,2023-07-31,3240.65,25000.0,3.7,Energy
APP004376,C002115,2024-08-28,5106.78,32324.17,10.1,Healthcare
APP004377,C002115,2023-09-05,11871.06,43029.08,10.5,Professional Services
APP004378,C002115,2025-01-13,9166.92,36086.3,9.7,Manufacturing
APP004379,C002116,2023-01-14,5744.67,25000.0,7.8,Energy
APP004380,C002116,2023-10-01,5848.95,25000.0,7.7,Wholesale
APP004381,C002117,2024-08-03,7402.83,95176.41,1.3,Construction
APP004382,C002117,2025-02-23,17154.86,103950.0,2.1,Automotive
APP004383,C002118,2024-09-24,43936.88,260819.49,20.2,Food Services
APP004384,C002118,2023-08-31,55419.02,269031.49,20.9,Food Services
APP004385,C002118,2023-08-21,51836.49,301101.82,20.8,Manufacturing
APP004386,C002119,2023-05-31,6392.08,25000.0,2.2,Professional Services
APP004387,C002119,2025-01-31,6059.19,25000.0,2.0,Food Services
APP004388,C002119,2023-04-16,6442.06,25000.0,2.3,Healthcare
APP004389,C002120,2023-06-18,26102.35,101544.89,3.4,Transportation
APP004390,C002120,2025-03-09,13481.67,125945.27,3.5,Retail
APP004391,C002121,2024-08-02,7261.27,39063.79,6.7,Retail
APP004392,C002121,2024-10-16,7800.56,36078.16,7.1,Professional Services
APP004393,C002122,2023-02-26,3000.0,25000.0,5.6,Construction
APP004394,C002122,2023-09-04,3000.0,25000.0,5.5,Retail
APP004395,C002124,2025-03-09,19290.92,140386.72,4.1,Healthcare
APP004396,C002124,2023-04-10,27126.64,140859.79,4.0,Construction
APP004397,C002124,2023-01-04,19968.75,112328.11,4.7,Retail
APP004398,C002125,2024-05-14,8066.97,58667.38,3.5,Retail
APP004399,C002125,2024-05-10,3531.03,61679.94,3.3,Construction
APP004400,C002126,2023-10-31,16077.34,109039.2,9.3,Professional Services
APP004401,C002126,2025-02-16,15076.02,112857.93,9.0,Construction
APP004402,C002127,2024-07-27,24469.98,151132.24,3.8,Manufacturing
APP004403,C002127,2023-07-01,31923.08,148544.63,3.9,Energy
APP004404,C002127,2024-12-23,11152.53,122375.62,3.2,Healthcare
APP004405,C002127,2023-11-14,11821.51,114079.71,3.7,Healthcare
APP004406,C002127,2024-10-16,20466.56,140658.45,3.7,Construction
APP004407,C002128,2024-09-07,9583.55,71483.3,5.6,Professional Services
APP004408,C002128,2025-01-03,14864.71,75655.91,5.5,Wholesale
APP004409,C002128,2024-07-24,12983.42,70968.5,6.1,Healthcare
APP004410,C002128,2024-01-07,16070.47,66874.77,5.4,Wholesale
APP004411,C002128,2025-02-14,6352.67,77318.08,5.7,Wholesale
APP004412,C002129,2024-06-01,7635.89,95980.96,4.3,Manufacturing
APP004413,C002129,2024-05-23,7357.59,84786.27,4.4,Wholesale
APP004414,C002129,2024-10-22,17062.45,87654.29,5.2,Energy
APP004415,C002129,2024-05-21,8879.43,80552.9,4.7,Construction
APP004416,C002130,2023-06-25,22277.15,105199.97,4.6,Automotive
APP004417,C002130,2024-07-07,22166.4,106857.73,4.4,Wholesale
APP004418,C002131,2023-09-04,6614.39,30022.94,2.0,Healthcare
APP004419,C002131,2023-02-17,8393.81,30624.1,2.0,Manufacturing
APP004420,C002131,2023-10-17,3962.55,30961.02,1.7,Retail
APP004421,C002132,2023-08-19,46325.03,252551.45,11.1,Food Services
APP004422,C002133,2023-03-17,38025.8,146295.38,9.2,Food Services
APP004423,C002133,2024-12-02,33827.67,138041.66,9.6,Wholesale
APP004424,C002133,2023-01-30,21849.46,154446.52,9.8,Manufacturing
APP004425,C002134,2024-08-06,6495.97,110899.38,4.3,Transportation
APP004426,C002134,2024-02-22,31829.82,115684.49,4.2,Healthcare
APP004427,C002134,2023-05-07,28949.9,115707.97,4.4,Energy
APP004428,C002134,2023-01-17,16545.12,114314.16,4.2,Transportation
APP004429,C002135,2025-01-09,7461.0,66551.45,3.7,Automotive
APP004430,C002135,2025-02-11,8866.82,59095.13,3.3,Energy
APP004431,C002136,2023-06-28,14685.74,69209.36,3.7,Healthcare
APP004432,C002136,2023-07-11,5990.17,66633.23,4.0,Energy
APP004433,C002136,2024-10-31,16803.78,73877.52,4.4,Manufacturing
APP004434,C002136,2024-07-04,4295.7,79792.3,3.5,Retail
APP004435,C002136,2023-04-18,14231.6,72362.21,4.2,Energy
APP004436,C002137,2023-10-04,5890.79,44519.0,6.7,Transportation
APP004437,C002138,2024-02-12,29390.5,310754.43,14.2,Construction
APP004438,C002138,2024-05-06,71286.04,356943.21,13.5,Construction
APP004439,C002139,2025-01-28,62867.62,403261.65,8.3,Healthcare
APP004440,C002139,2024-04-12,24803.64,483581.28,8.6,Automotive
APP004441,C002140,2024-02-06,4945.54,25352.02,9.6,Wholesale
APP004442,C002140,2023-07-20,3247.91,26893.04,9.3,Automotive
APP004443,C002140,2024-01-04,5930.69,25000.0,9.6,Healthcare
APP004444,C002140,2023-08-05,4268.9,25000.0,9.7,Food Services
APP004445,C002142,2023-05-30,14179.97,78072.09,9.3,Healthcare
APP004446,C002142,2024-04-24,14602.1,67511.53,9.5,Wholesale
APP004447,C002141,2024-01-13,18708.99,89262.14,9.8,Food Services
APP004448,C002141,2024-04-06,6627.44,74172.0,9.3,Transportation
APP004449,C002142,2023-09-19,14649.71,83125.26,9.0,Professional Services
APP004450,C002143,2024-10-21,3463.31,50556.05,8.2,Energy
APP004451,C002143,2023-12-04,9389.8,54843.02,8.7,Wholesale
APP004452,C002144,2025-03-09,6803.17,47956.75,0.7,Professional Services
APP004453,C002144,2023-09-17,9045.58,45094.63,1.5,Wholesale
APP004454,C002145,2024-07-03,5140.22,50416.57,11.8,Professional Services
APP004455,C002145,2023-05-07,10345.38,43628.96,12.8,Automotive
APP004456,C002145,2024-11-14,10851.59,54342.83,12.2,Wholesale
APP004457,C002145,2025-01-14,13586.06,51215.76,11.8,Retail
APP004458,C002146,2024-02-04,3000.0,25000.0,5.0,Energy
APP004459,C002146,2023-12-06,5557.59,25000.0,5.4,Healthcare
APP004460,C002146,2023-06-01,3000.0,25000.0,5.1,Healthcare
APP004461,C002147,2023-01-23,15517.9,112793.33,3.0,Energy
APP004462,C002147,2023-12-18,13265.73,112316.7,3.1,Healthcare
APP004463,C002147,2025-03-06,20078.6,102601.44,2.8,Manufacturing
APP004464,C002147,2024-03-05,20452.31,119715.35,2.8,Construction
APP004465,C002147,2023-05-03,27550.83,106799.86,2.8,Professional Services
APP004466,C002148,2024-02-27,6049.24,69164.79,2.1,Retail
APP004467,C002149,2024-02-06,12256.27,62383.59,1.7,Transportation
APP004468,C002150,2024-04-06,5104.79,80589.25,11.2,Transportation
APP004469,C002150,2023-08-11,7164.53,87495.89,11.1,Healthcare
APP004470,C002150,2023-02-26,13948.33,87607.05,10.9,Transportation
APP004471,C002150,2023-01-06,15870.19,83566.21,10.9,Professional Services
APP004472,C002150,2023-01-21,10556.59,89705.55,11.4,Construction
APP004473,C002151,2023-12-12,37474.92,211286.51,2.7,Professional Services
APP004474,C002151,2024-10-22,34171.55,219224.37,2.4,Transportation
APP004475,C002152,2023-05-29,10460.82,70479.4,4.7,Wholesale
APP004476,C002152,2023-04-01,10933.17,69785.61,5.0,Automotive
APP004477,C002152,2025-02-25,3566.62,70609.81,5.1,Retail
APP004478,C002152,2025-02-02,11797.81,61656.11,5.1,Wholesale
APP004479,C002153,2023-06-03,33454.37,143963.39,10.1,Construction
APP004480,C002153,2024-01-14,23147.04,134056.26,10.3,Food Services
APP004481,C002154,2025-01-15,21312.86,165249.32,2.4,Retail
APP004482,C002154,2023-10-06,40843.72,160500.12,3.6,Wholesale
APP004483,C002154,2024-10-03,31178.22,157345.55,2.2,Manufacturing
APP004484,C002154,2024-02-27,32043.84,135623.27,2.8,Energy
APP004485,C002155,2024-03-03,7652.94,87070.05,6.8,Transportation
APP004486,C002155,2023-12-07,21019.46,81360.88,7.3,Manufacturing
APP004487,C002156,2023-08-14,29098.51,114713.02,5.2,Automotive
APP004488,C002156,2025-03-07,28856.51,131479.91,5.5,Retail
APP004489,C002159,2023-07-01,13736.24,65283.95,8.3,Wholesale
APP004490,C002159,2024-07-18,14194.96,67437.15,8.8,Food Services
APP004491,C002160,2024-08-27,7967.7,118570.19,2.6,Retail
APP004492,C002161,2024-12-01,27671.01,170790.32,2.0,Healthcare
APP004493,C002161,2023-11-10,14247.36,159413.26,2.0,Energy
APP004494,C002161,2023-12-03,44646.11,170512.48,2.1,Retail
APP004495,C002163,2023-03-08,25241.09,102349.57,5.3,Food Services
APP004496,C002162,2023-05-20,18559.05,113235.85,5.4,Manufacturing
APP004497,C002164,2023-03-11,6177.87,40121.72,5.3,Energy
APP004498,C002165,2024-02-19,5190.53,25000.0,6.4,Retail
APP004499,C002165,2024-11-23,4798.05,25000.0,6.1,Energy
APP004500,C002165,2023-02-14,3801.1,25000.0,6.1,Energy
APP004501,C002165,2024-04-15,6682.94,25000.0,6.8,Professional Services
APP004502,C002165,2024-10-15,3000.0,25000.0,6.5,Energy
APP004503,C002166,2024-07-18,18845.08,123726.57,3.2,Automotive
APP004504,C002166,2023-04-07,17602.75,115385.9,2.4,Wholesale
APP004505,C002168,2024-05-11,7726.3,42494.4,3.4,Transportation
APP004506,C002168,2023-09-24,9170.24,39102.64,3.0,Wholesale
APP004507,C002169,2024-04-01,5138.38,27336.95,2.4,Energy
APP004508,C002169,2024-01-30,4830.02,29509.26,2.0,Healthcare
APP004509,C002170,2024-03-15,8636.18,84687.55,11.3,Manufacturing
APP004510,C002171,2023-06-27,7569.33,29866.82,4.8,Automotive
APP004511,C002171,2025-02-11,3000.0,27329.36,5.0,Healthcare
APP004512,C002171,2023-12-20,5971.14,30154.04,4.6,Professional Services
APP004513,C002172,2023-01-20,4055.5,45559.44,10.7,Construction
APP004514,C002173,2025-01-19,3400.36,60332.52,2.4,Transportation
APP004515,C002173,2024-10-02,13728.46,73801.53,2.9,Professional Services
APP004516,C002174,2025-01-14,7663.75,100756.01,13.8,Wholesale
APP004517,C002174,2024-03-10,6436.71,104228.64,14.4,Wholesale
APP004518,C002175,2023-03-19,17346.66,85857.87,13.8,Food Services
APP004519,C002175,2024-01-24,13068.33,91839.43,13.8,Manufacturing
APP004520,C002176,2025-02-19,5904.49,25000.0,4.0,Construction
APP004521,C002176,2024-10-29,6319.26,25000.0,4.3,Construction
APP004522,C002177,2023-06-11,12902.57,59568.11,10.2,Construction
APP004523,C002178,2024-08-10,5671.32,93274.17,3.1,Healthcare
APP004524,C002179,2023-07-28,5965.2,33445.83,7.9,Healthcare
APP004525,C002179,2024-07-04,3000.0,31583.47,8.5,Retail
APP004526,C002180,2024-06-03,20544.4,116723.98,2.9,Food Services
APP004527,C002180,2023-02-02,33569.83,124053.59,2.7,Professional Services
APP004528,C002180,2023-06-27,31566.4,120715.03,3.6,Transportation
APP004529,C002180,2023-01-06,11913.6,103880.87,2.8,Wholesale
APP004530,C002180,2024-11-12,8021.28,115490.19,2.8,Energy
APP004531,C002181,2023-12-06,32723.87,130521.88,8.2,Construction
APP004532,C002181,2024-06-22,18828.53,113616.55,8.1,Professional Services
APP004533,C002181,2023-01-18,8136.36,150598.54,8.1,Food Services
APP004534,C002181,2025-01-28,20374.51,123979.39,8.3,Wholesale
APP004535,C002182,2024-10-19,14994.1,103998.42,6.1,Food Services
APP004536,C002182,2024-03-17,10815.79,101614.12,6.6,Professional Services
APP004537,C002182,2023-10-11,23434.73,93135.21,5.8,Professional Services
APP004538,C002182,2024-08-24,18672.01,91505.77,7.1,Healthcare
APP004539,C002183,2023-03-14,10841.11,82219.94,8.7,Wholesale
APP004540,C002183,2024-02-09,13673.0,88752.98,9.3,Wholesale
APP004541,C002183,2023-08-17,6263.78,84117.4,9.0,Retail
APP004542,C002183,2023-09-15,15680.75,82111.0,9.5,Energy
APP004543,C002183,2023-10-05,5776.03,98137.92,8.8,Manufacturing
APP004544,C002184,2024-12-25,3000.0,29554.59,13.8,Professional Services
APP004545,C002184,2024-05-30,3834.77,40070.63,13.6,Professional Services
APP004546,C002184,2023-11-20,10958.11,42672.06,13.9,Wholesale
APP004547,C002184,2023-07-22,6722.27,37860.79,14.1,Construction
APP004548,C002185,2024-11-27,20848.23,83201.31,6.4,Transportation
APP004549,C002185,2023-12-01,12178.39,80544.56,6.0,Manufacturing
APP004550,C002186,2024-03-26,11989.48,43267.35,4.1,Manufacturing
APP004551,C002186,2025-02-22,6958.23,43118.77,4.5,Wholesale
APP004552,C002186,2023-04-01,3489.83,41285.54,4.1,Professional Services
APP004553,C002187,2023-10-13,8342.44,89880.47,8.3,Retail
APP004554,C002189,2023-07-13,26635.46,136815.24,2.4,Automotive
APP004555,C002189,2024-09-17,34761.25,127213.99,2.3,Transportation
APP004556,C002189,2023-03-15,16916.89,131790.25,2.1,Transportation
APP004557,C002189,2023-03-30,33079.76,156592.01,1.9,Wholesale
APP004558,C002190,2024-07-16,17010.6,116964.77,12.0,Transportation
APP004559,C002190,2024-10-27,20027.78,116342.13,11.5,Energy
APP004560,C002190,2023-07-13,10677.25,112093.52,12.0,Construction
APP004561,C002191,2024-07-09,11540.6,84464.85,2.7,Retail
APP004562,C002191,2024-02-13,6725.4,85270.72,2.6,Wholesale
APP004563,C002192,2023-07-09,3855.22,67341.11,10.0,Retail
APP004564,C002193,2023-06-07,15063.15,213400.4,3.6,Construction
APP004565,C002194,2023-06-26,41349.46,204401.34,3.6,Manufacturing
APP004566,C002194,2023-06-20,51950.43,228498.34,3.9,Manufacturing
APP004567,C002195,2023-04-08,3136.67,48151.65,3.4,Automotive
APP004568,C002196,2024-05-23,9779.3,67562.54,6.8,Energy
APP004569,C002196,2023-09-07,4634.44,70824.42,6.6,Manufacturing
APP004570,C002196,2023-12-16,13310.67,74739.18,7.2,Retail
APP004571,C002196,2024-11-13,9205.09,71777.24,6.1,Wholesale
APP004572,C002196,2023-02-11,11547.37,60344.43,6.6,Wholesale
APP004573,C002197,2024-05-21,23854.71,111941.71,1.1,Retail
APP004574,C002198,2023-11-14,13086.5,62391.33,4.7,Construction
APP004575,C002198,2024-09-13,3732.07,59568.98,5.6,Retail
APP004576,C002199,2023-05-20,6663.52,60720.94,5.0,Automotive
APP004577,C002199,2023-03-27,14493.35,57309.37,4.5,Construction
APP004578,C002200,2024-11-29,48809.71,188240.19,1.3,Energy
APP004579,C002200,2023-01-17,22553.97,207068.55,1.0,Construction
APP004580,C002202,2023-05-30,19474.05,120248.18,7.5,Professional Services
APP004581,C002201,2024-06-04,7517.35,105686.87,7.1,Food Services
APP004582,C002203,2023-11-17,51452.89,240798.75,4.2,Wholesale
APP004583,C002204,2024-09-09,73850.38,384261.03,3.1,Energy
APP004584,C002204,2023-10-01,66613.02,337154.67,3.0,Food Services
APP004585,C002204,2023-12-01,54574.13,391812.36,3.7,Healthcare
APP004586,C002205,2023-12-13,7872.52,50704.69,5.7,Healthcare
APP004587,C002206,2024-05-22,8896.65,54295.99,5.1,Food Services
APP004588,C002207,2024-01-27,13312.46,92846.66,1.4,Construction
APP004589,C002207,2024-01-18,21355.53,88726.31,2.7,Food Services
