account_id,score_date,vendor_risk_score,vendor_risk_band
A004996,2025-01-31,644.9,C
A004997,2025-01-31,666.7,C
A004998,2025-01-31,558.0,E
A004999,2025-01-31,641.6,C
A005000,2025-01-31,687.3,B
A005001,2025-01-31,678.5,C
A005002,2025-01-31,718.3,B
A005003,2025-01-31,574.6,D
A005004,2025-01-31,571.2,D
A005005,2025-01-31,595.5,D
A005006,2025-01-31,678.0,C
A005007,2025-01-31,527.8,E
A005008,2025-01-31,630.6,C
A005009,2025-01-31,667.8,C
A005010,2025-01-31,678.0,C
A005011,2025-01-31,581.3,D
A005012,2025-01-31,678.2,C
A005013,2025-01-31,672.3,C
A005014,2025-01-31,649.6,C
A005015,2025-01-31,586.5,D
A005016,2025-01-31,645.1,C
A005017,2025-01-31,765.2,A
A005018,2025-01-31,685.3,B
A005019,2025-01-31,607.2,D
A005020,2025-01-31,718.6,B
A005021,2025-01-31,699.1,B
A005022,2025-01-31,656.2,C
A005023,2025-01-31,654.0,C
A005024,2025-01-31,630.7,C
A005025,2025-01-31,690.8,B
A005026,2025-01-31,696.2,B
A005027,2025-01-31,686.6,B
A005028,2025-01-31,557.2,E
A005029,2025-01-31,604.5,D
A005030,2025-01-31,626.7,C
A005031,2025-01-31,741.9,A
A005032,2025-01-31,688.8,B
A005033,2025-01-31,717.3,B
A005034,2025-01-31,712.0,B
A005035,2025-01-31,749.8,A
A005036,2025-01-31,624.0,C
A005037,2025-01-31,657.6,C
A005038,2025-01-31,764.9,A
A005039,2025-01-31,747.6,A
A005040,2025-01-31,621.9,C
A005041,2025-01-31,565.0,D
A005042,2025-01-31,755.8,A
A005043,2025-01-31,707.8,B
A005044,2025-01-31,734.0,B
A005045,2025-01-31,629.1,C
A005046,2025-01-31,559.4,E
A005047,2025-01-31,656.9,C
A005048,2025-01-31,668.5,C
A005049,2025-01-31,617.1,D
A005050,2025-01-31,618.9,D
A005051,2025-01-31,634.3,C
A005052,2025-01-31,597.3,D
A005053,2025-01-31,537.0,E
A005054,2025-01-31,703.3,B
A005055,2025-01-31,653.8,C
A005056,2025-01-31,632.1,C
A005057,2025-01-31,691.8,B
A005058,2025-01-31,631.3,C
A005059,2025-01-31,743.3,A
A005060,2025-01-31,760.0,A
A005061,2025-01-31,681.0,B
A005062,2025-01-31,645.8,C
A005063,2025-01-31,699.3,B
A005064,2025-01-31,646.9,C
A005065,2025-01-31,694.4,B
A005066,2025-01-31,754.9,A
A005067,2025-01-31,658.1,C
A005068,2025-01-31,643.6,C
A005069,2025-01-31,761.7,A
A005070,2025-01-31,741.8,A
A005071,2025-01-31,601.3,D
A005072,2025-01-31,632.5,C
A005073,2025-01-31,660.5,C
A005074,2025-01-31,660.6,C
A005075,2025-01-31,619.0,D
A005076,2025-01-31,623.0,C
A005077,2025-01-31,662.8,C
A005078,2025-01-31,640.8,C
A005079,2025-01-31,754.3,A
A005080,2025-01-31,705.2,B
A005081,2025-01-31,726.6,B
A005082,2025-01-31,631.4,C
A005083,2025-01-31,668.5,C
A005084,2025-01-31,748.1,A
A005085,2025-01-31,732.3,B
A005086,2025-01-31,664.8,C
A005087,2025-01-31,627.8,C
A005088,2025-01-31,601.2,D
A005089,2025-01-31,746.7,A
A005090,2025-01-31,649.4,C
A005091,2025-01-31,610.1,D
A005092,2025-01-31,661.0,C
A005093,2025-01-31,607.0,D
A005094,2025-01-31,559.1,E
A005095,2025-01-31,705.2,B
A005096,2025-01-31,772.3,A
A005097,2025-01-31,653.8,C
A005098,2025-01-31,715.4,B
A005099,2025-01-31,755.6,A
A005100,2025-01-31,653.4,C
A005101,2025-01-31,622.8,C
A005102,2025-01-31,604.7,D
A005103,2025-01-31,743.1,A
A005104,2025-01-31,634.5,C
A005105,2025-01-31,694.3,B
A005106,2025-01-31,620.5,C
A005107,2025-01-31,690.1,B
A005108,2025-01-31,558.0,E
A005109,2025-01-31,628.0,C
A005110,2025-01-31,700.8,B
A005111,2025-01-31,716.1,B
A005112,2025-01-31,701.2,B
A005113,2025-01-31,589.4,D
A005114,2025-01-31,580.1,D
A005115,2025-01-31,673.8,C
A005116,2025-01-31,725.4,B
A005117,2025-01-31,685.2,B
A005118,2025-01-31,591.5,D
A005119,2025-01-31,609.6,D
A005120,2025-01-31,552.5,E
A005121,2025-01-31,709.3,B
A005122,2025-01-31,715.4,B
A005123,2025-01-31,743.9,A
A005124,2025-01-31,663.8,C
A005125,2025-01-31,750.0,A
A005126,2025-01-31,659.0,C
A005127,2025-01-31,667.0,C
A005128,2025-01-31,707.5,B
A005129,2025-01-31,615.9,D
A005130,2025-01-31,749.0,A
A005131,2025-01-31,688.2,B
A005132,2025-01-31,673.1,C
A005133,2025-01-31,643.9,C
A005134,2025-01-31,646.7,C
A005135,2025-01-31,646.0,C
A005136,2025-01-31,604.7,D
A005137,2025-01-31,633.6,C
A005138,2025-01-31,681.9,B
A005139,2025-01-31,555.4,E
A005140,2025-01-31,600.7,D
A005141,2025-01-31,698.5,B
A005142,2025-01-31,655.4,C
A005143,2025-01-31,788.9,A
A005144,2025-01-31,707.5,B
A005145,2025-01-31,652.0,C
A005146,2025-01-31,657.6,C
A005147,2025-01-31,584.3,D
A005148,2025-01-31,510.6,E
A005149,2025-01-31,619.1,D
A005150,2025-01-31,628.4,C
A005151,2025-01-31,850.0,A
A005152,2025-01-31,637.7,C
A005153,2025-01-31,728.2,B
A005154,2025-01-31,703.0,B
A005155,2025-01-31,612.1,D
A005156,2025-01-31,671.6,C
A005157,2025-01-31,661.5,C
A005158,2025-01-31,713.9,B
A005159,2025-01-31,575.2,D
A005160,2025-01-31,663.1,C
A005161,2025-01-31,698.4,B
A005162,2025-01-31,682.5,B
A005163,2025-01-31,688.7,B
A005164,2025-01-31,684.0,B
A005165,2025-01-31,597.6,D
A005166,2025-01-31,652.8,C
A005167,2025-01-31,804.9,A
A005168,2025-01-31,700.1,B
A005169,2025-01-31,676.8,C
A005170,2025-01-31,740.5,A
A005171,2025-01-31,633.6,C
A005172,2025-01-31,744.6,A
A005173,2025-01-31,772.0,A
A005174,2025-01-31,603.3,D
A005175,2025-01-31,569.6,D
A005176,2025-01-31,664.8,C
A005177,2025-01-31,558.4,E
A005178,2025-01-31,635.1,C
A005179,2025-01-31,634.5,C
A005180,2025-01-31,657.0,C
A005181,2025-01-31,710.0,B
A005182,2025-01-31,754.7,A
A005183,2025-01-31,659.7,C
A005184,2025-01-31,617.0,D
A005185,2025-01-31,693.0,B
A005186,2025-01-31,659.8,C
A005187,2025-01-31,703.4,B
A005188,2025-01-31,664.5,C
A005189,2025-01-31,723.9,B
A005190,2025-01-31,616.0,D
A005191,2025-01-31,644.2,C
A005192,2025-01-31,576.5,D
A005193,2025-01-31,669.9,C
A005194,2025-01-31,625.6,C
A005195,2025-01-31,789.9,A
A005196,2025-01-31,729.2,B
A005197,2025-01-31,723.9,B
A005198,2025-01-31,655.2,C
A005199,2025-01-31,666.7,C
A005200,2025-01-31,674.1,C
A005201,2025-01-31,655.2,C
A005202,2025-01-31,692.4,B
A005203,2025-01-31,737.2,B
A005204,2025-01-31,639.3,C
A005205,2025-01-31,658.9,C
A005206,2025-01-31,594.3,D
A005207,2025-01-31,643.8,C
A005208,2025-01-31,611.4,D
A005209,2025-01-31,745.7,A
A005210,2025-01-31,696.7,B
A005211,2025-01-31,708.8,B
A005212,2025-01-31,659.2,C
A005213,2025-01-31,656.3,C
A005214,2025-01-31,655.2,C
A005215,2025-01-31,668.3,C
A005216,2025-01-31,649.1,C
A005217,2025-01-31,636.9,C
A005218,2025-01-31,637.7,C
A005219,2025-01-31,665.4,C
A005220,2025-01-31,635.1,C
A005221,2025-01-31,669.0,C
A005222,2025-01-31,673.2,C
A005223,2025-01-31,663.8,C
A005224,2025-01-31,577.4,D
A005225,2025-01-31,604.6,D
A005226,2025-01-31,692.7,B
A005227,2025-01-31,593.5,D
A005228,2025-01-31,578.7,D
A005229,2025-01-31,707.3,B
A005230,2025-01-31,666.4,C
A005231,2025-01-31,648.4,C
A005232,2025-01-31,677.1,C
A005233,2025-01-31,707.9,B
A005234,2025-01-31,686.6,B
A005235,2025-01-31,664.6,C
A005236,2025-01-31,632.9,C
A005237,2025-01-31,677.2,C
A005238,2025-01-31,801.0,A
A005239,2025-01-31,737.6,B
A005240,2025-01-31,617.8,D
A005241,2025-01-31,680.2,B
A005242,2025-01-31,625.7,C
A005243,2025-01-31,666.4,C
A005244,2025-01-31,699.8,B
A005245,2025-01-31,709.8,B
A005246,2025-01-31,610.8,D
A005247,2025-01-31,660.8,C
A005248,2025-01-31,664.9,C
A005249,2025-01-31,638.9,C
A005250,2025-01-31,722.9,B
A005251,2025-01-31,651.4,C
A005252,2025-01-31,683.3,B
A005253,2025-01-31,660.1,C
A005254,2025-01-31,639.2,C
A005255,2025-01-31,565.9,D
A005256,2025-01-31,575.2,D
A005257,2025-01-31,643.7,C
A005258,2025-01-31,726.2,B
A005259,2025-01-31,731.0,B
A005260,2025-01-31,767.5,A
A005261,2025-01-31,781.0,A
A005262,2025-01-31,756.4,A
A005263,2025-01-31,752.5,A
A005264,2025-01-31,745.3,A
A005265,2025-01-31,695.2,B
A005266,2025-01-31,818.3,A
A005267,2025-01-31,705.2,B
A005268,2025-01-31,667.7,C
A005269,2025-01-31,558.7,E
A005270,2025-01-31,570.7,D
A005271,2025-01-31,666.0,C
A005272,2025-01-31,680.4,B
A005273,2025-01-31,686.7,B
A005274,2025-01-31,748.5,A
A005275,2025-01-31,756.8,A
A005276,2025-01-31,673.4,C
A005277,2025-01-31,622.2,C
A005278,2025-01-31,584.4,D
A005279,2025-01-31,697.7,B
A005280,2025-01-31,657.7,C
A005281,2025-01-31,684.8,B
A005282,2025-01-31,674.2,C
A005283,2025-01-31,589.3,D
A005284,2025-01-31,608.3,D
A005285,2025-01-31,688.2,B
A005286,2025-01-31,654.9,C
A005287,2025-01-31,702.7,B
A005288,2025-01-31,680.2,B
A005289,2025-01-31,689.4,B
A005290,2025-01-31,696.0,B
A005291,2025-01-31,613.8,D
A005292,2025-01-31,783.3,A
A005293,2025-01-31,733.4,B
A005294,2025-01-31,552.8,E
A005295,2025-01-31,610.4,D
A005296,2025-01-31,692.9,B
A005297,2025-01-31,642.9,C
A005298,2025-01-31,724.7,B
A005299,2025-01-31,716.6,B
A005300,2025-01-31,672.5,C
A005301,2025-01-31,644.6,C
A005302,2025-01-31,616.1,D
A005303,2025-01-31,589.3,D
A005304,2025-01-31,551.0,E
A005305,2025-01-31,601.5,D
A005306,2025-01-31,613.4,D
A005307,2025-01-31,620.2,C
A005308,2025-01-31,725.1,B
A005309,2025-01-31,581.9,D
A005310,2025-01-31,649.1,C
A005311,2025-01-31,578.9,D
A005312,2025-01-31,685.3,B
A005313,2025-01-31,753.1,A
A005314,2025-01-31,672.5,C
A005315,2025-01-31,669.1,C
A005316,2025-01-31,631.1,C
A005317,2025-01-31,696.4,B
A005318,2025-01-31,678.9,C
A005319,2025-01-31,692.9,B
A005320,2025-01-31,741.7,A
A005321,2025-01-31,648.6,C
A005322,2025-01-31,654.8,C
A005323,2025-01-31,743.6,A
A005324,2025-01-31,610.0,D
A005325,2025-01-31,632.2,C
A005326,2025-01-31,578.2,D
A005327,2025-01-31,609.4,D
A005328,2025-01-31,587.0,D
A005329,2025-01-31,759.7,A
A005330,2025-01-31,577.3,D
A005331,2025-01-31,594.8,D
A005332,2025-01-31,670.1,C
A005333,2025-01-31,712.4,B
A005334,2025-01-31,588.7,D
A005335,2025-01-31,673.7,C
A005336,2025-01-31,715.5,B
A005337,2025-01-31,593.9,D
A005338,2025-01-31,683.2,B
A005339,2025-01-31,663.0,C
A005340,2025-01-31,615.2,D
A005341,2025-01-31,643.9,C
A005342,2025-01-31,788.6,A
A005343,2025-01-31,727.8,B
A005344,2025-01-31,661.1,C
A005345,2025-01-31,604.5,D
A005346,2025-01-31,733.5,B
A005347,2025-01-31,777.6,A
A005348,2025-01-31,662.9,C
A005349,2025-01-31,758.1,A
A005350,2025-01-31,663.1,C
A005351,2025-01-31,676.9,C
A005352,2025-01-31,628.9,C
A005353,2025-01-31,580.0,D
A005354,2025-01-31,643.8,C
A005355,2025-01-31,601.6,D
A005356,2025-01-31,578.1,D
A005357,2025-01-31,721.6,B
A005358,2025-01-31,653.9,C
A005359,2025-01-31,693.0,B
A005360,2025-01-31,654.5,C
A005361,2025-01-31,762.3,A
A005362,2025-01-31,661.3,C
A005363,2025-01-31,561.8,D
A005364,2025-01-31,736.5,B
A005365,2025-01-31,647.4,C
A005366,2025-01-31,722.5,B
A005367,2025-01-31,745.5,A
A005368,2025-01-31,681.4,B
A005369,2025-01-31,723.1,B
A005370,2025-01-31,712.8,B
A005371,2025-01-31,600.2,D
A005372,2025-01-31,599.3,D
A005373,2025-01-31,689.6,B
A005374,2025-01-31,725.5,B
A005375,2025-01-31,746.9,A
A005376,2025-01-31,730.4,B
A005377,2025-01-31,689.3,B
A005378,2025-01-31,738.0,B
A005379,2025-01-31,692.3,B
A005380,2025-01-31,644.5,C
A005381,2025-01-31,715.8,B
A005382,2025-01-31,564.2,D
A005383,2025-01-31,547.2,E
A005384,2025-01-31,650.8,C
A005385,2025-01-31,708.7,B
A005386,2025-01-31,651.7,C
A005387,2025-01-31,692.5,B
A005388,2025-01-31,711.9,B
A005389,2025-01-31,633.4,C
A005390,2025-01-31,614.9,D
A005391,2025-01-31,676.7,C
A005392,2025-01-31,724.3,B
A005393,2025-01-31,644.9,C
A005394,2025-01-31,672.7,C
A005395,2025-01-31,566.6,D
A005396,2025-01-31,585.0,D
A005397,2025-01-31,527.4,E
A005398,2025-01-31,709.8,B
A005399,2025-01-31,753.4,A
A005400,2025-01-31,684.9,B
A005401,2025-01-31,703.9,B
A005402,2025-01-31,751.6,A
A005403,2025-01-31,618.5,D
A005404,2025-01-31,669.2,C
A005405,2025-01-31,706.7,B
A005406,2025-01-31,732.7,B
A005407,2025-01-31,679.1,C
A005408,2025-01-31,642.2,C
A005409,2025-01-31,721.1,B
A005410,2025-01-31,619.6,D
A005411,2025-01-31,664.4,C
A005412,2025-01-31,638.3,C
A005413,2025-01-31,697.9,B
A005414,2025-01-31,821.7,A
A005415,2025-01-31,606.9,D
A005416,2025-01-31,557.9,E
A005417,2025-01-31,545.9,E
A005418,2025-01-31,617.5,D
A005419,2025-01-31,700.9,B
A005420,2025-01-31,633.0,C
A005421,2025-01-31,605.5,D
A005422,2025-01-31,661.7,C
A005423,2025-01-31,714.6,B
A005424,2025-01-31,717.1,B
A005425,2025-01-31,651.0,C
A005426,2025-01-31,661.8,C
A005427,2025-01-31,666.0,C
A005428,2025-01-31,723.9,B
A005429,2025-01-31,658.9,C
A005430,2025-01-31,682.3,B
A005431,2025-01-31,697.2,B
A005432,2025-01-31,675.3,C
A005433,2025-01-31,672.6,C
A005434,2025-01-31,704.9,B
A005435,2025-01-31,735.4,B
A005436,2025-01-31,725.7,B
A005437,2025-01-31,732.6,B
A005438,2025-01-31,644.9,C
A005439,2025-01-31,690.8,B
A005440,2025-01-31,756.5,A
A005441,2025-01-31,746.7,A
A005442,2025-01-31,727.9,B
A005443,2025-01-31,612.1,D
A005444,2025-01-31,602.6,D
A005445,2025-01-31,619.3,D
A005446,2025-01-31,627.1,C
A005447,2025-01-31,644.4,C
A005448,2025-01-31,687.3,B
A005449,2025-01-31,720.5,B
A005450,2025-01-31,667.5,C
A005451,2025-01-31,673.2,C
A005452,2025-01-31,748.4,A
A005453,2025-01-31,683.0,B
A005454,2025-01-31,780.0,A
A005455,2025-01-31,588.8,D
A005456,2025-01-31,644.0,C
A005457,2025-01-31,702.4,B
A005458,2025-01-31,716.0,B
A005459,2025-01-31,601.1,D
A005460,2025-01-31,741.9,A
A005461,2025-01-31,577.0,D
A005462,2025-01-31,672.0,C
A005463,2025-01-31,697.2,B
A005464,2025-01-31,719.6,B
A005465,2025-01-31,747.0,A
A005466,2025-01-31,779.7,A
A005467,2025-01-31,850.0,A
A005468,2025-01-31,759.4,A
A005469,2025-01-31,680.2,B
A005470,2025-01-31,640.8,C
A005471,2025-01-31,696.4,B
A005472,2025-01-31,714.8,B
A005473,2025-01-31,753.2,A
A005474,2025-01-31,628.6,C
A005475,2025-01-31,768.6,A
A005476,2025-01-31,744.0,A
A005477,2025-01-31,683.0,B
A005478,2025-01-31,534.4,E
A005479,2025-01-31,514.6,E
A005480,2025-01-31,629.3,C
A005481,2025-01-31,777.7,A
A005482,2025-01-31,707.2,B
A005483,2025-01-31,772.0,A
A005484,2025-01-31,704.3,B
A005485,2025-01-31,689.7,B
A005486,2025-01-31,679.7,C
A005487,2025-01-31,591.8,D
A005488,2025-01-31,621.8,C
A005489,2025-01-31,735.6,B
A005490,2025-01-31,667.2,C
A005491,2025-01-31,640.6,C
A005492,2025-01-31,640.5,C
A005493,2025-01-31,679.0,C
A005494,2025-01-31,741.5,A
A005495,2025-01-31,658.5,C
A005496,2025-01-31,699.8,B
A005497,2025-01-31,663.8,C
A005498,2025-01-31,553.2,E
A005499,2025-01-31,597.3,D
A005500,2025-01-31,644.6,C
A005501,2025-01-31,584.8,D
A005502,2025-01-31,583.4,D
A005503,2025-01-31,675.1,C
A005504,2025-01-31,618.2,D
A005505,2025-01-31,588.3,D
A005506,2025-01-31,755.2,A
A005507,2025-01-31,800.7,A
A005508,2025-01-31,656.9,C
A005509,2025-01-31,761.2,A
A005510,2025-01-31,571.4,D
A005511,2025-01-31,730.2,B
A005512,2025-01-31,731.3,B
A005513,2025-01-31,596.8,D
A005514,2025-01-31,603.7,D
A005515,2025-01-31,633.2,C
A005516,2025-01-31,597.3,D
A005517,2025-01-31,642.4,C
A005518,2025-01-31,552.0,E
A005519,2025-01-31,639.7,C
A005520,2025-01-31,631.1,C
A005521,2025-01-31,532.3,E
A005522,2025-01-31,568.4,D
A005523,2025-01-31,651.8,C
A005524,2025-01-31,619.4,D
A005525,2025-01-31,617.3,D
A005526,2025-01-31,668.3,C
A005527,2025-01-31,774.6,A
A005528,2025-01-31,700.9,B
A005529,2025-01-31,663.3,C
A005530,2025-01-31,678.1,C
A005531,2025-01-31,674.0,C
A005532,2025-01-31,625.4,C
A005533,2025-01-31,615.6,D
A005534,2025-01-31,620.5,C
A005535,2025-01-31,709.6,B
A005536,2025-01-31,782.1,A
A005537,2025-01-31,666.5,C
A005538,2025-01-31,640.4,C
A005539,2025-01-31,722.0,B
A005540,2025-01-31,693.1,B
A005541,2025-01-31,721.3,B
A005542,2025-01-31,801.3,A
A005543,2025-01-31,714.5,B
A005544,2025-01-31,726.0,B
A005545,2025-01-31,750.2,A
A005546,2025-01-31,645.5,C
A005547,2025-01-31,638.7,C
A005548,2025-01-31,677.4,C
A005549,2025-01-31,631.9,C
A005550,2025-01-31,654.9,C
A005551,2025-01-31,679.6,C
A005552,2025-01-31,700.6,B
A005553,2025-01-31,628.5,C
A005554,2025-01-31,658.0,C
A005555,2025-01-31,689.0,B
A005556,2025-01-31,689.6,B
A005557,2025-01-31,604.8,D
A005558,2025-01-31,617.3,D
A005559,2025-01-31,640.6,C
A005560,2025-01-31,632.5,C
A005561,2025-01-31,691.1,B
A005562,2025-01-31,658.7,C
A005563,2025-01-31,585.3,D
A005564,2025-01-31,646.2,C
A005565,2025-01-31,647.6,C
A005566,2025-01-31,774.5,A
A005567,2025-01-31,758.8,A
A005568,2025-01-31,653.4,C
A005569,2025-01-31,820.5,A
A005570,2025-01-31,643.7,C
A005571,2025-01-31,611.5,D
A005572,2025-01-31,670.6,C
A005573,2025-01-31,666.7,C
A005574,2025-01-31,716.8,B
A005575,2025-01-31,684.9,B
A005576,2025-01-31,697.0,B
A005577,2025-01-31,619.8,D
A005578,2025-01-31,662.3,C
A005579,2025-01-31,644.6,C
A005580,2025-01-31,675.3,C
A005581,2025-01-31,707.1,B
A005582,2025-01-31,671.3,C
A005583,2025-01-31,645.2,C
A005584,2025-01-31,694.5,B
A005585,2025-01-31,682.9,B
A005586,2025-01-31,705.5,B
A005587,2025-01-31,746.5,A
A005588,2025-01-31,701.8,B
A005589,2025-01-31,651.7,C
A005590,2025-01-31,703.1,B
A005591,2025-01-31,615.9,D
A005592,2025-01-31,589.6,D
A005593,2025-01-31,544.8,E
A005594,2025-01-31,624.8,C
A005595,2025-01-31,638.7,C
A005596,2025-01-31,785.0,A
A005597,2025-01-31,655.5,C
A005598,2025-01-31,702.8,B
A005599,2025-01-31,675.1,C
A005600,2025-01-31,728.9,B
A005601,2025-01-31,595.7,D
A005602,2025-01-31,679.6,C
A005603,2025-01-31,690.7,B
A005604,2025-01-31,645.9,C
A005605,2025-01-31,583.3,D
A005606,2025-01-31,609.3,D
A005607,2025-01-31,583.5,D
A005608,2025-01-31,546.8,E
A005609,2025-01-31,601.3,D
A005610,2025-01-31,621.4,C
A005611,2025-01-31,577.7,D
A005612,2025-01-31,657.9,C
A005613,2025-01-31,631.5,C
A005614,2025-01-31,658.9,C
A005615,2025-01-31,705.2,B
A005616,2025-01-31,719.2,B
A005617,2025-01-31,629.4,C
A005618,2025-01-31,626.6,C
A005619,2025-01-31,619.1,D
A005620,2025-01-31,676.4,C
A005621,2025-01-31,590.1,D
A005622,2025-01-31,582.9,D
A005623,2025-01-31,644.0,C
A005624,2025-01-31,667.7,C
A005625,2025-01-31,621.7,C
A005626,2025-01-31,611.7,D
A005627,2025-01-31,739.5,B
A005628,2025-01-31,614.1,D
A005629,2025-01-31,551.2,E
A005630,2025-01-31,677.1,C
A005631,2025-01-31,624.6,C
A005632,2025-01-31,661.0,C
A005633,2025-01-31,662.2,C
A005634,2025-01-31,626.3,C
A005635,2025-01-31,666.7,C
A005636,2025-01-31,573.5,D
A005637,2025-01-31,591.1,D
A005638,2025-01-31,713.3,B
A005639,2025-01-31,671.0,C
A005640,2025-01-31,685.5,B
A005641,2025-01-31,630.0,C
A005642,2025-01-31,706.5,B
A005643,2025-01-31,712.3,B
A005644,2025-01-31,696.5,B
A005645,2025-01-31,728.7,B
A005646,2025-01-31,658.1,C
A005647,2025-01-31,662.6,C
A005648,2025-01-31,678.5,C
A005649,2025-01-31,625.0,C
A005650,2025-01-31,654.6,C
A005651,2025-01-31,697.0,B
A005652,2025-01-31,653.3,C
A005653,2025-01-31,706.0,B
A005654,2025-01-31,799.7,A
A005655,2025-01-31,649.3,C
A005656,2025-01-31,613.2,D
A005657,2025-01-31,689.1,B
A005658,2025-01-31,593.1,D
A005659,2025-01-31,616.7,D
A005660,2025-01-31,593.1,D
A005661,2025-01-31,653.2,C
A005662,2025-01-31,666.1,C
A005663,2025-01-31,645.2,C
A005664,2025-01-31,743.6,A
A005665,2025-01-31,629.0,C
A005666,2025-01-31,629.4,C
A005667,2025-01-31,621.6,C
A005668,2025-01-31,752.5,A
A005669,2025-01-31,782.3,A
A005670,2025-01-31,654.4,C
A005671,2025-01-31,693.2,B
A005672,2025-01-31,704.6,B
A005673,2025-01-31,738.3,B
A005674,2025-01-31,651.9,C
A005675,2025-01-31,747.6,A
A005676,2025-01-31,687.2,B
A005677,2025-01-31,706.3,B
A005678,2025-01-31,658.9,C
A005679,2025-01-31,635.9,C
A005680,2025-01-31,752.0,A
A005681,2025-01-31,808.2,A
A005682,2025-01-31,677.1,C
A005683,2025-01-31,594.1,D
A005684,2025-01-31,611.4,D
A005685,2025-01-31,698.8,B
A005686,2025-01-31,571.8,D
A005687,2025-01-31,661.7,C
A005688,2025-01-31,648.0,C
A005689,2025-01-31,576.5,D
A005690,2025-01-31,659.5,C
A005691,2025-01-31,570.6,D
A005692,2025-01-31,657.2,C
A005693,2025-01-31,703.2,B
A005694,2025-01-31,690.9,B
A005695,2025-01-31,602.6,D
A005696,2025-01-31,685.4,B
A005697,2025-01-31,579.4,D
A005698,2025-01-31,593.3,D
A005699,2025-01-31,686.8,B
A005700,2025-01-31,664.2,C
A005701,2025-01-31,668.8,C
A005702,2025-01-31,709.9,B
A005703,2025-01-31,655.4,C
A005704,2025-01-31,659.8,C
A005705,2025-01-31,667.3,C
A005706,2025-01-31,624.9,C
A005707,2025-01-31,630.7,C
A005708,2025-01-31,681.0,B
A005709,2025-01-31,641.9,C
A005710,2025-01-31,614.0,D
A005711,2025-01-31,645.3,C
A005712,2025-01-31,764.7,A
A005713,2025-01-31,723.7,B
A005714,2025-01-31,714.8,B
A005715,2025-01-31,794.2,A
A005716,2025-01-31,652.2,C
A005717,2025-01-31,699.3,B
A005718,2025-01-31,630.3,C
A005719,2025-01-31,728.2,B
A005720,2025-01-31,637.6,C
A005721,2025-01-31,776.3,A
A005722,2025-01-31,681.2,B
A005723,2025-01-31,717.2,B
A005724,2025-01-31,719.0,B
A005725,2025-01-31,657.2,C
A005726,2025-01-31,619.2,D
A005727,2025-01-31,563.5,D
A005728,2025-01-31,607.5,D
A005729,2025-01-31,757.1,A
A005730,2025-01-31,740.1,A
A005731,2025-01-31,759.9,A
A005732,2025-01-31,673.4,C
A005733,2025-01-31,669.0,C
A005734,2025-01-31,684.7,B
A005735,2025-01-31,655.3,C
A005736,2025-01-31,736.6,B
A005737,2025-01-31,596.6,D
A005738,2025-01-31,695.5,B
A005739,2025-01-31,763.8,A
A005740,2025-01-31,706.3,B
A005741,2025-01-31,729.4,B
A005742,2025-01-31,661.7,C
A005743,2025-01-31,720.1,B
A005744,2025-01-31,681.3,B
A005745,2025-01-31,687.1,B
A005746,2025-01-31,580.1,D
A005747,2025-01-31,627.4,C
A005748,2025-01-31,677.2,C
A005749,2025-01-31,677.1,C
A005750,2025-01-31,654.0,C
A005751,2025-01-31,628.3,C
A005752,2025-01-31,710.0,B
A005753,2025-01-31,765.6,A
A005754,2025-01-31,679.9,C
A005755,2025-01-31,725.6,B
A005756,2025-01-31,697.3,B
A005757,2025-01-31,721.9,B
A005758,2025-01-31,682.4,B
A005759,2025-01-31,710.3,B
A005760,2025-01-31,646.5,C
A005761,2025-01-31,679.6,C
A005762,2025-01-31,693.6,B
A005763,2025-01-31,702.5,B
A005764,2025-01-31,663.9,C
A005765,2025-01-31,693.4,B
A005766,2025-01-31,709.3,B
A005767,2025-01-31,547.1,E
A005768,2025-01-31,541.2,E
A005769,2025-01-31,666.0,C
A005770,2025-01-31,701.6,B
A005771,2025-01-31,573.6,D
A005772,2025-01-31,636.1,C
A005773,2025-01-31,598.6,D
A005774,2025-01-31,676.5,C
A005775,2025-01-31,684.1,B
A005776,2025-01-31,683.2,B
A005777,2025-01-31,659.0,C
A005778,2025-01-31,659.7,C
A005779,2025-01-31,751.1,A
A005780,2025-01-31,754.6,A
A005781,2025-01-31,725.1,B
A005782,2025-01-31,655.4,C
A005783,2025-01-31,767.6,A
A005784,2025-01-31,725.4,B
A005785,2025-01-31,758.7,A
A005786,2025-01-31,717.5,B
A005787,2025-01-31,709.0,B
A005788,2025-01-31,591.9,D
A005789,2025-01-31,709.3,B
A005790,2025-01-31,596.7,D
A005791,2025-01-31,600.4,D
A005792,2025-01-31,598.9,D
A005793,2025-01-31,703.6,B
A005794,2025-01-31,750.5,A
A005795,2025-01-31,731.0,B
A005796,2025-01-31,579.8,D
A005797,2025-01-31,640.7,C
A005798,2025-01-31,743.8,A
A005799,2025-01-31,670.8,C
A005800,2025-01-31,567.1,D
A005801,2025-01-31,747.4,A
A005802,2025-01-31,689.3,B
A005803,2025-01-31,619.8,D
A005804,2025-01-31,713.5,B
A005805,2025-01-31,717.2,B
A005806,2025-01-31,635.9,C
A005807,2025-01-31,633.9,C
A005808,2025-01-31,654.8,C
A005809,2025-01-31,641.1,C
A005810,2025-01-31,685.8,B
A005811,2025-01-31,662.1,C
A005812,2025-01-31,628.4,C
A005813,2025-01-31,587.9,D
A005814,2025-01-31,668.4,C
A005815,2025-01-31,603.6,D
A005816,2025-01-31,662.6,C
A005817,2025-01-31,578.9,D
