payment_id,account_id,due_date,payment_date,amount_due,amount_paid
P00067977,A003428,2025-10-15,2025-10-15,122.62,123.5
P00067978,A003428,2025-11-15,2025-11-11,68.29,71.2
P00067979,A003428,2025-12-15,2025-12-12,92.44,94.13
P00067980,A003429,2024-01-15,2024-01-11,107.31,107.11
P00067981,A003429,2024-02-15,2024-02-10,222.55,233.29
P00067982,A003429,2024-03-15,2024-03-11,361.26,252.26
P00067983,A003429,2024-04-15,2024-04-15,330.91,339.47
P00067984,A003429,2024-05-15,2024-05-14,320.28,319.42
P00067985,A003429,2024-06-15,2024-07-25,250.86,260.14
P00067986,A003429,2024-07-15,2024-07-13,265.68,267.43
P00067987,A003429,2024-08-15,2024-08-13,146.16,148.12
P00067988,A003429,2024-09-15,2024-09-21,419.83,428.88
P00067989,A003429,2024-10-15,2024-10-11,161.42,168.6
P00067990,A003429,2024-11-15,2024-11-10,405.31,401.93
P00067991,A003429,2024-12-15,2024-12-12,264.96,261.3
P00067992,A003429,2025-01-15,2025-01-15,223.29,233.97
P00067993,A003429,2025-02-15,2025-02-12,342.94,342.56
P00067994,A003429,2025-03-15,2025-03-14,127.66,35.12
P00067995,A003429,2025-04-15,2025-04-15,381.92,388.19
P00067996,A003429,2025-05-15,2025-05-11,297.39,293.45
P00067997,A003429,2025-06-15,2025-06-12,177.08,180.31
P00067998,A003429,2025-07-15,2025-08-05,178.7,182.71
P00067999,A003429,2025-08-15,2025-08-15,321.66,318.91
P00068000,A003429,2025-09-15,2025-09-12,193.43,200.72
P00068001,A003429,2025-10-15,2025-10-14,291.96,291.07
P00068002,A003429,2025-11-15,2025-11-11,367.51,368.53
P00068003,A003429,2025-12-15,2025-12-10,220.19,222.8
P00068004,A003430,2024-01-15,2024-01-15,228.51,227.07
P00068005,A003430,2024-02-15,2024-02-13,212.37,208.8
P00068006,A003430,2024-03-15,2024-03-11,169.73,167.98
P00068007,A003430,2024-04-15,2024-04-12,440.19,442.97
P00068008,A003430,2024-05-15,2024-05-14,468.63,482.32
P00068009,A003430,2024-06-15,2024-06-10,223.8,233.95
P00068010,A003430,2024-07-15,2024-07-15,320.35,334.05
P00068011,A003430,2024-08-15,2024-08-13,168.25,165.92
P00068012,A003430,2024-09-15,2024-09-11,420.26,433.0
P00068013,A003430,2024-10-15,2024-10-14,359.54,358.21
P00068014,A003430,2024-11-15,2024-12-08,157.79,158.88
P00068015,A003430,2024-12-15,2025-01-01,493.86,500.72
P00068016,A003430,2025-01-15,2025-01-11,210.69,206.9
P00068017,A003430,2025-02-15,2025-02-14,178.44,176.45
P00068018,A003430,2025-03-15,2025-03-13,248.42,250.66
P00068019,A003430,2025-04-15,2025-04-10,393.37,390.75
P00068020,A003430,2025-05-15,2025-05-12,317.06,311.11
P00068021,A003430,2025-06-15,2025-06-13,235.35,236.38
P00068022,A003430,2025-07-15,2025-07-14,125.51,123.78
P00068023,A003430,2025-08-15,2025-08-10,367.38,376.65
P00068024,A003430,2025-09-15,2025-09-10,321.44,316.19
P00068025,A003430,2025-10-15,2025-10-10,431.21,445.5
P00068026,A003430,2025-11-15,2025-11-10,421.45,422.84
P00068027,A003430,2025-12-15,2025-12-12,390.51,402.32
P00068028,A003431,2024-01-15,2024-01-12,121.66,83.59
P00068029,A003431,2024-02-15,2024-02-10,158.08,157.55
P00068030,A003431,2024-03-15,2024-03-10,291.25,305.74
P00068031,A003431,2024-04-15,2024-04-14,85.12,89.05
P00068032,A003431,2024-05-15,2024-05-14,297.83,308.01
P00068033,A003431,2024-06-15,2024-06-14,296.13,300.3
P00068034,A003431,2024-07-15,2024-07-12,238.97,246.87
P00068035,A003431,2024-08-15,2024-08-12,220.13,217.93
P00068036,A003431,2024-09-15,2024-09-13,294.08,291.87
P00068037,A003431,2024-10-15,2024-10-10,153.96,154.35
P00068038,A003431,2024-11-15,2024-11-10,174.3,172.39
P00068039,A003431,2024-12-15,2024-12-13,268.82,275.81
P00068040,A003431,2025-01-15,2025-01-12,230.52,226.23
P00068041,A003431,2025-02-15,2025-03-05,257.09,253.16
P00068042,A003431,2025-03-15,2025-03-11,75.65,78.06
P00068043,A003431,2025-04-15,2025-04-12,283.19,285.8
P00068044,A003431,2025-05-15,2025-06-22,150.83,153.06
P00068045,A003431,2025-06-15,2025-06-13,134.27,134.84
P00068046,A003431,2025-07-15,2025-07-10,76.02,75.33
P00068047,A003431,2025-08-15,2025-08-10,82.51,82.82
P00068048,A003431,2025-09-15,2025-09-13,203.27,200.61
P00068049,A003431,2025-10-15,2025-10-15,152.73,155.29
P00068050,A003431,2025-11-15,2025-11-10,249.17,258.95
P00068051,A003431,2025-12-15,2025-12-11,213.58,220.81
P00068052,A003432,2024-02-15,2024-03-28,71.43,72.18
P00068053,A003432,2024-03-15,2024-03-13,50.0,52.33
P00068054,A003432,2024-04-15,2024-04-15,50.0,29.68
P00068055,A003432,2024-05-15,2024-05-13,74.32,74.38
P00068056,A003432,2024-06-15,2024-06-10,59.13,17.53
P00068057,A003432,2024-07-15,2024-07-10,58.52,58.09
P00068058,A003432,2024-08-15,2024-08-11,50.0,51.65
P00068059,A003432,2024-09-15,2024-09-10,63.43,66.28
P00068060,A003432,2024-10-15,2024-10-14,50.0,49.87
P00068061,A003432,2024-11-15,2024-11-10,83.46,81.94
P00068062,A003432,2024-12-15,2024-12-15,54.02,53.65
P00068063,A003432,2025-01-15,2025-02-06,50.0,50.88
P00068064,A003432,2025-02-15,2025-02-15,53.39,55.93
P00068065,A003432,2025-03-15,2025-04-10,50.0,16.92
P00068066,A003432,2025-04-15,2025-05-29,50.0,51.16
P00068067,A003432,2025-05-15,2025-06-03,50.0,50.58
P00068068,A003432,2025-06-15,2025-07-05,77.41,76.91
P00068069,A003432,2025-07-15,2025-07-13,53.33,55.64
P00068070,A003432,2025-08-15,2025-08-10,51.06,51.96
P00068071,A003432,2025-09-15,2025-09-15,84.88,85.87
P00068072,A003432,2025-10-15,2025-10-14,51.45,53.71
P00068073,A003432,2025-11-15,2025-11-11,50.0,50.0
P00068074,A003432,2025-12-15,2025-12-14,50.0,52.2
P00068075,A003433,2024-01-15,2024-02-23,83.53,83.29
P00068076,A003433,2024-02-15,2024-02-13,144.7,143.91
P00068077,A003433,2024-03-15,2024-03-11,152.71,70.99
P00068078,A003433,2024-04-15,2024-04-10,146.16,153.27
P00068079,A003433,2024-05-15,2024-05-13,109.94,108.69
P00068080,A003433,2024-06-15,2024-06-14,75.37,77.79
P00068081,A003433,2024-07-15,2024-07-25,80.23,83.48
P00068082,A003433,2024-08-15,2024-08-11,140.17,96.96
P00068083,A003433,2024-09-15,2024-09-12,68.11,59.21
P00068084,A003433,2024-10-15,2024-10-10,50.0,51.2
P00068085,A003433,2024-11-15,2024-11-10,136.22,141.52
P00068086,A003433,2024-12-15,2024-12-11,118.03,117.32
P00068087,A003433,2025-01-15,2025-01-15,138.03,139.48
P00068088,A003433,2025-02-15,2025-02-10,62.78,63.09
P00068089,A003433,2025-03-15,2025-03-15,50.21,51.12
P00068090,A003433,2025-04-15,2025-04-13,50.0,52.32
P00068091,A003433,2025-05-15,2025-05-12,50.0,49.69
P00068092,A003433,2025-06-15,2025-06-13,81.63,70.93
P00068093,A003433,2025-07-15,2025-07-11,125.87,51.56
P00068094,A003433,2025-08-15,2025-09-01,147.46,146.46
P00068095,A003433,2025-09-15,2025-09-13,87.97,44.52
P00068096,A003433,2025-10-15,2025-10-13,132.75,137.64
P00068097,A003433,2025-11-15,2025-11-12,50.0,52.17
P00068098,A003433,2025-12-15,2025-12-20,117.09,119.77
P00068099,A003434,2024-08-15,2024-08-14,66.16,67.51
P00068100,A003434,2024-09-15,2024-09-15,88.53,90.9
P00068101,A003434,2024-10-15,2024-11-11,67.74,66.71
P00068102,A003434,2024-11-15,2024-11-13,118.13,120.7
P00068103,A003434,2024-12-15,2024-12-15,50.0,49.55
P00068104,A003434,2025-01-15,2025-01-12,106.74,104.73
P00068105,A003434,2025-02-15,2025-02-15,132.75,135.37
P00068106,A003434,2025-03-15,2025-03-13,83.92,83.79
P00068107,A003434,2025-04-15,2025-04-10,124.31,127.68
P00068108,A003434,2025-05-15,2025-05-11,105.45,106.36
P00068109,A003434,2025-06-15,2025-06-13,66.12,65.39
P00068110,A003434,2025-07-15,2025-08-21,77.37,77.18
P00068111,A003434,2025-08-15,2025-08-11,82.9,84.64
P00068112,A003434,2025-09-15,2025-09-10,133.72,134.19
P00068113,A003434,2025-10-15,2025-10-12,73.93,77.58
P00068114,A003434,2025-11-15,2025-11-12,50.0,10.55
P00068115,A003434,2025-12-15,2025-12-15,89.78,93.67
P00068116,A003435,2024-01-15,2024-01-15,81.05,82.64
P00068117,A003435,2024-02-15,2024-02-14,161.99,144.52
P00068118,A003435,2024-03-15,2024-03-14,84.94,87.01
P00068119,A003435,2024-04-15,2024-04-11,164.43,162.83
P00068120,A003435,2024-05-15,2024-05-13,104.54,104.39
P00068121,A003435,2024-06-15,2024-06-13,121.96,127.83
P00068122,A003435,2024-07-15,2024-07-13,160.61,166.41
P00068123,A003435,2024-08-15,2024-08-10,79.03,48.85
P00068124,A003435,2024-09-15,2024-09-10,89.99,91.98
P00068125,A003435,2024-10-15,2024-10-11,170.21,168.36
P00068126,A003435,2024-11-15,2024-11-13,65.92,64.95
P00068127,A003435,2024-12-15,2024-12-14,83.21,84.64
P00068128,A003435,2025-01-15,2025-01-14,165.97,163.16
P00068129,A003435,2025-02-15,2025-02-10,119.69,118.84
P00068130,A003435,2025-03-15,2025-03-14,63.36,65.28
P00068131,A003435,2025-04-15,2025-04-12,160.11,160.81
P00068132,A003435,2025-05-15,2025-05-12,82.6,48.09
P00068133,A003435,2025-06-15,2025-06-11,136.64,137.02
P00068134,A003435,2025-07-15,2025-07-14,69.08,71.57
P00068135,A003435,2025-08-15,2025-08-12,105.88,109.25
P00068136,A003435,2025-09-15,2025-09-14,56.9,58.24
P00068137,A003435,2025-10-15,2025-10-12,55.84,55.09
P00068138,A003435,2025-11-15,2025-11-13,69.17,67.98
P00068139,A003435,2025-12-15,2026-01-13,165.58,168.23
P00068140,A003436,2024-10-15,2024-11-19,95.82,94.46
P00068141,A003436,2024-11-15,2024-11-11,95.92,97.58
P00068142,A003436,2024-12-15,2024-12-13,50.0,50.9
P00068143,A003436,2025-01-15,2025-01-14,146.35,144.44
P00068144,A003436,2025-02-15,2025-02-14,84.37,82.96
P00068145,A003436,2025-03-15,2025-03-14,123.46,127.46
P00068146,A003436,2025-04-15,2025-04-15,53.05,53.67
P00068147,A003436,2025-05-15,2025-05-15,98.79,102.48
P00068148,A003436,2025-06-15,2025-06-13,160.68,66.67
P00068149,A003436,2025-07-15,2025-07-10,79.73,78.14
P00068150,A003436,2025-08-15,2025-08-15,124.08,123.42
P00068151,A003436,2025-09-15,2025-09-13,50.0,51.61
P00068152,A003436,2025-10-15,2025-10-10,100.17,99.49
P00068153,A003436,2025-11-15,2025-11-12,50.0,51.28
P00068154,A003436,2025-12-15,2025-12-12,119.23,66.57
P00068155,A003437,2024-06-15,2024-06-13,76.13,75.62
P00068156,A003437,2024-07-15,2024-08-14,94.45,49.91
P00068157,A003437,2024-08-15,2024-08-14,60.9,62.19
P00068158,A003437,2024-09-15,2024-09-11,50.0,51.5
P00068159,A003437,2024-10-15,2024-10-17,50.0,50.12
P00068160,A003437,2024-11-15,2024-11-10,88.23,91.03
P00068161,A003437,2024-12-15,2024-12-11,67.5,69.03
P00068162,A003437,2025-01-15,2025-01-12,84.1,85.8
P00068163,A003437,2025-02-15,2025-02-10,76.02,77.72
P00068164,A003437,2025-03-15,2025-04-21,61.75,60.69
P00068165,A003437,2025-04-15,2025-04-13,93.45,96.07
P00068166,A003437,2025-05-15,2025-06-10,64.44,64.32
P00068167,A003437,2025-06-15,2025-06-13,64.42,67.3
P00068168,A003437,2025-07-15,2025-07-20,50.0,12.39
P00068169,A003437,2025-08-15,2025-09-15,63.04,63.06
P00068170,A003437,2025-09-15,2025-10-14,111.04,111.74
P00068171,A003437,2025-10-15,2025-10-10,51.34,51.41
P00068172,A003437,2025-11-15,2025-11-14,108.96,113.82
P00068173,A003437,2025-12-15,2025-12-13,76.67,76.84
P00068174,A003438,2024-09-15,2024-09-14,1182.65,1221.14
P00068175,A003438,2024-10-15,2024-11-09,1265.31,1327.25
P00068176,A003438,2024-11-15,2024-11-15,744.91,768.63
P00068177,A003438,2024-12-15,2024-12-13,902.64,946.55
P00068178,A003438,2025-01-15,2025-01-13,1387.42,1386.02
P00068179,A003438,2025-02-15,2025-02-14,748.17,778.19
P00068180,A003438,2025-03-15,2025-03-11,1448.58,1468.2
P00068181,A003438,2025-04-15,2025-04-15,1426.48,1429.81
P00068182,A003438,2025-05-15,2025-05-11,1162.43,1203.08
P00068183,A003438,2025-06-15,2025-06-14,1091.53,499.18
P00068184,A003438,2025-07-15,2025-07-10,1210.92,1192.62
P00068185,A003438,2025-08-15,2025-08-15,793.78,778.62
P00068186,A003438,2025-09-15,2025-09-14,779.86,792.27
P00068187,A003438,2025-10-15,2025-10-12,805.55,792.91
P00068188,A003438,2025-11-15,2025-11-12,453.16,447.88
P00068189,A003438,2025-12-15,2025-12-10,373.21,384.85
P00068190,A003439,2025-03-15,2025-03-12,496.82,506.88
P00068191,A003439,2025-04-15,2025-04-11,284.91,99.73
P00068192,A003439,2025-05-15,2025-05-12,412.29,422.63
P00068193,A003439,2025-06-15,2025-06-13,363.67,77.0
P00068194,A003439,2025-07-15,2025-07-14,263.37,265.58
P00068195,A003439,2025-08-15,2025-08-13,566.76,583.58
P00068196,A003439,2025-09-15,2025-09-14,567.58,571.36
P00068197,A003439,2025-10-15,2025-10-12,348.63,354.45
P00068198,A003439,2025-11-15,2025-11-12,308.19,313.31
P00068199,A003439,2025-12-15,2025-12-11,582.64,595.43
P00068200,A003440,2024-05-15,2024-05-10,932.92,936.74
P00068201,A003440,2024-06-15,2024-06-14,719.31,740.18
P00068202,A003440,2024-07-15,2024-07-10,957.89,959.6
P00068203,A003440,2024-08-15,2024-08-13,1029.4,1039.99
P00068204,A003440,2024-09-15,2024-09-11,522.11,525.95
P00068205,A003440,2024-10-15,2024-10-15,536.63,530.97
P00068206,A003440,2024-11-15,2024-11-13,1080.0,1112.23
P00068207,A003440,2024-12-15,2024-12-15,755.83,782.22
P00068208,A003440,2025-01-15,2025-01-10,1280.19,1284.56
P00068209,A003440,2025-02-15,2025-02-13,1002.73,1002.26
P00068210,A003440,2025-03-15,2025-03-13,962.01,988.5
P00068211,A003440,2025-04-15,2025-04-13,482.15,481.66
P00068212,A003440,2025-05-15,2025-05-15,908.62,916.9
P00068213,A003440,2025-06-15,2025-06-13,757.24,745.87
P00068214,A003440,2025-07-15,2025-08-09,327.68,326.31
P00068215,A003440,2025-08-15,2025-08-13,472.89,471.3
P00068216,A003440,2025-09-15,2025-09-12,528.75,539.99
P00068217,A003440,2025-10-15,2025-10-13,749.25,735.22
P00068218,A003440,2025-11-15,2025-11-11,372.14,366.87
P00068219,A003440,2025-12-15,2026-01-05,758.51,793.27
P00068220,A003441,2024-01-15,2024-01-10,435.14,437.87
P00068221,A003441,2024-02-15,2024-02-21,165.45,166.7
P00068222,A003441,2024-03-15,2024-03-10,231.59,235.65
P00068223,A003441,2024-04-15,2024-04-11,267.64,272.3
P00068224,A003441,2024-05-15,2024-05-12,306.44,315.19
P00068225,A003441,2024-06-15,2024-06-12,352.68,365.82
P00068226,A003441,2024-07-15,2024-08-27,244.43,240.06
P00068227,A003441,2024-08-15,2024-08-13,178.88,177.87
P00068228,A003441,2024-09-15,2024-09-12,509.06,531.95
P00068229,A003441,2024-10-15,2024-10-11,200.87,60.42
P00068230,A003441,2024-11-15,2024-11-12,518.76,525.63
P00068231,A003441,2024-12-15,2024-12-14,279.36,285.23
P00068232,A003441,2025-01-15,2025-01-14,218.98,214.79
P00068233,A003441,2025-02-15,2025-02-15,242.07,238.88
P00068234,A003441,2025-03-15,2025-03-14,248.5,248.15
P00068235,A003441,2025-04-15,2025-05-02,504.36,515.34
P00068236,A003441,2025-05-15,2025-05-15,481.35,489.14
P00068237,A003441,2025-06-15,2025-06-11,186.93,184.0
P00068238,A003441,2025-07-15,2025-07-13,271.23,270.51
P00068239,A003441,2025-08-15,2025-08-11,136.96,137.66
P00068240,A003441,2025-09-15,2025-09-12,323.93,319.33
P00068241,A003441,2025-10-15,2025-10-13,479.65,487.14
P00068242,A003441,2025-11-15,2025-11-12,335.45,333.9
P00068243,A003441,2025-12-15,2025-12-14,136.66,140.45
P00068244,A003442,2024-01-15,2024-01-14,1268.93,1268.23
P00068245,A003442,2024-02-15,2024-02-13,1322.87,1341.46
P00068246,A003442,2024-03-15,2024-03-13,567.29,560.32
P00068247,A003442,2024-04-15,2024-05-22,1418.76,1460.07
P00068248,A003442,2024-05-15,2024-05-13,1936.11,1975.74
P00068249,A003442,2024-06-15,2024-06-14,561.63,554.07
P00068250,A003442,2024-07-15,2024-07-14,1668.35,963.86
P00068251,A003442,2024-08-15,2024-08-14,1394.33,1427.87
P00068252,A003442,2024-09-15,2024-09-11,1103.49,1155.71
P00068253,A003442,2024-10-15,2024-10-15,2006.58,2044.89
P00068254,A003442,2024-11-15,2024-11-10,753.52,790.13
P00068255,A003442,2024-12-15,2024-12-14,585.8,583.93
P00068256,A003442,2025-01-15,2025-01-14,2008.14,1998.66
P00068257,A003442,2025-02-15,2025-02-15,630.23,652.93
P00068258,A003442,2025-03-15,2025-04-16,1379.52,1375.54
P00068259,A003442,2025-04-15,2025-04-12,1567.19,1587.69
P00068260,A003442,2025-05-15,2025-05-12,544.14,542.97
P00068261,A003442,2025-06-15,2025-06-26,1665.12,1711.77
P00068262,A003442,2025-07-15,2025-07-12,1269.71,1246.36
P00068263,A003442,2025-08-15,2025-08-11,1505.07,1524.48
P00068264,A003442,2025-09-15,2025-09-10,1489.17,1468.21
P00068265,A003442,2025-10-15,2025-10-12,1131.47,1159.12
P00068266,A003442,2025-11-15,2025-11-10,2005.78,2088.51
P00068267,A003442,2025-12-15,2025-12-10,644.55,641.71
P00068268,A003443,2024-01-15,2024-01-12,134.1,138.94
P00068269,A003443,2024-02-15,2024-02-13,100.93,104.04
P00068270,A003443,2024-03-15,2024-03-12,129.1,133.83
P00068271,A003443,2024-04-15,2024-04-10,50.0,51.03
P00068272,A003443,2024-05-15,2024-05-10,98.84,102.14
P00068273,A003443,2024-06-15,2024-06-12,121.26,120.43
P00068274,A003443,2024-07-15,2024-07-15,80.08,81.19
P00068275,A003443,2024-08-15,2024-08-12,139.02,142.63
P00068276,A003443,2024-09-15,2024-09-10,117.78,118.63
P00068277,A003443,2024-10-15,2024-10-15,123.32,128.63
P00068278,A003443,2024-11-15,2024-11-15,103.97,105.5
P00068279,A003443,2024-12-15,2024-12-11,137.02,140.68
P00068280,A003443,2025-01-15,2025-01-11,50.0,52.45
P00068281,A003443,2025-02-15,2025-02-13,65.55,65.39
P00068282,A003443,2025-03-15,2025-03-14,118.75,121.0
P00068283,A003443,2025-04-15,2025-04-15,50.0,51.41
P00068284,A003443,2025-05-15,2025-05-11,53.28,55.09
P00068285,A003443,2025-06-15,2025-06-10,73.03,76.5
P00068286,A003443,2025-07-15,2025-08-10,76.78,79.59
P00068287,A003443,2025-08-15,2025-08-15,107.79,108.76
P00068288,A003443,2025-09-15,2025-09-10,78.16,76.78
P00068289,A003443,2025-10-15,2025-10-14,105.04,103.8
P00068290,A003443,2025-11-15,2025-11-15,122.27,122.07
P00068291,A003443,2025-12-15,2025-12-12,123.35,105.99
P00068292,A003444,2024-01-15,2024-01-11,50.87,49.97
P00068293,A003444,2024-02-15,2024-02-28,120.75,124.2
P00068294,A003444,2024-03-15,2024-03-14,73.54,74.33
P00068295,A003444,2024-04-15,2024-04-12,52.23,52.71
P00068296,A003444,2024-05-15,2024-05-11,102.19,104.58
P00068297,A003444,2024-06-15,2024-06-13,50.0,51.58
P00068298,A003444,2024-07-15,2024-07-14,132.69,134.96
P00068299,A003444,2024-08-15,2024-08-15,94.36,93.87
P00068300,A003444,2024-09-15,2024-09-13,69.51,70.48
P00068301,A003444,2024-10-15,2024-10-14,133.45,133.33
P00068302,A003444,2024-11-15,2024-12-25,147.91,152.1
P00068303,A003444,2024-12-15,2024-12-10,130.28,128.02
P00068304,A003444,2025-01-15,2025-01-13,139.08,142.26
P00068305,A003444,2025-02-15,2025-02-10,80.59,81.58
P00068306,A003444,2025-03-15,2025-03-13,116.49,114.35
P00068307,A003444,2025-04-15,2025-04-13,58.97,58.53
P00068308,A003444,2025-05-15,2025-05-14,60.21,60.38
P00068309,A003444,2025-06-15,2025-06-12,93.7,97.37
P00068310,A003444,2025-07-15,2025-07-15,111.76,112.95
P00068311,A003444,2025-08-15,2025-08-10,106.63,108.43
P00068312,A003444,2025-09-15,2025-09-15,143.39,148.29
P00068313,A003444,2025-10-15,2025-10-13,50.0,51.13
P00068314,A003444,2025-11-15,2025-11-15,80.24,82.8
P00068315,A003444,2025-12-15,2025-12-10,110.49,113.2
P00068316,A003445,2024-02-15,2024-02-14,109.43,108.93
P00068317,A003445,2024-03-15,2024-03-28,50.0,49.78
P00068318,A003445,2024-04-15,2024-05-27,50.0,50.23
P00068319,A003445,2024-05-15,2024-05-10,68.48,71.62
P00068320,A003445,2024-06-15,2024-06-15,52.9,54.57
P00068321,A003445,2024-07-15,2024-07-11,78.71,79.42
P00068322,A003445,2024-08-15,2024-08-13,50.0,51.14
P00068323,A003445,2024-09-15,2024-09-10,82.57,83.52
P00068324,A003445,2024-10-15,2024-10-14,70.7,69.86
P00068325,A003445,2024-11-15,2024-11-15,104.25,105.24
P00068326,A003445,2024-12-15,2024-12-13,109.66,108.83
P00068327,A003445,2025-01-15,2025-01-12,80.24,80.18
P00068328,A003445,2025-02-15,2025-02-15,73.04,73.84
P00068329,A003445,2025-03-15,2025-03-11,95.65,19.14
P00068330,A003445,2025-04-15,2025-04-18,53.23,53.03
P00068331,A003445,2025-05-15,2025-05-13,64.77,64.35
P00068332,A003445,2025-06-15,2025-06-14,50.0,49.24
P00068333,A003445,2025-07-15,2025-07-11,50.0,52.04
P00068334,A003445,2025-08-15,2025-08-14,71.42,74.76
P00068335,A003445,2025-09-15,2025-09-10,98.37,100.39
P00068336,A003445,2025-10-15,2025-10-14,96.21,96.8
P00068337,A003445,2025-11-15,2025-11-14,99.75,102.88
P00068338,A003445,2025-12-15,2025-12-14,50.0,50.86
P00068339,A003446,2024-09-15,2024-09-15,58.9,61.43
P00068340,A003446,2024-10-15,2024-10-11,50.0,49.28
P00068341,A003446,2024-11-15,2024-11-11,50.0,52.36
P00068342,A003446,2024-12-15,2024-12-13,50.0,49.51
P00068343,A003446,2025-01-15,2025-01-10,52.1,53.26
P00068344,A003446,2025-02-15,2025-02-10,53.18,53.55
P00068345,A003446,2025-03-15,2025-03-12,50.0,52.35
P00068346,A003446,2025-04-15,2025-04-12,58.19,57.17
P00068347,A003446,2025-05-15,2025-05-13,50.0,50.74
P00068348,A003446,2025-06-15,2025-06-14,50.0,51.93
P00068349,A003446,2025-07-15,2025-07-15,50.37,50.32
P00068350,A003446,2025-08-15,2025-08-13,50.0,51.23
P00068351,A003446,2025-09-15,2025-09-14,50.0,50.43
P00068352,A003446,2025-10-15,2025-10-15,50.0,50.01
P00068353,A003446,2025-11-15,2025-11-11,50.0,23.98
P00068354,A003446,2025-12-15,2025-12-11,50.0,50.93
P00068355,A003447,2025-01-15,2025-01-15,332.83,345.35
P00068356,A003447,2025-02-15,2025-02-13,369.72,370.87
P00068357,A003447,2025-03-15,2025-03-12,368.76,384.34
P00068358,A003447,2025-04-15,2025-04-15,203.83,201.87
P00068359,A003447,2025-05-15,2025-05-14,306.96,312.86
P00068360,A003447,2025-06-15,2025-06-15,497.84,513.68
P00068361,A003447,2025-07-15,2025-07-13,342.76,357.94
P00068362,A003447,2025-08-15,2025-08-15,287.42,286.17
P00068363,A003447,2025-09-15,2025-09-12,470.8,492.11
P00068364,A003447,2025-10-15,2025-10-11,293.98,295.05
P00068365,A003447,2025-11-15,2025-11-11,346.44,348.3
P00068366,A003447,2025-12-15,2025-12-10,456.28,461.26
P00068367,A003448,2024-01-15,2024-01-10,104.82,107.88
P00068368,A003448,2024-02-15,2024-02-11,186.71,186.76
P00068369,A003448,2024-03-15,2024-03-15,64.44,64.6
P00068370,A003448,2024-04-15,2024-04-11,53.04,52.69
P00068371,A003448,2024-05-15,2024-05-10,117.34,122.92
P00068372,A003448,2024-06-15,2024-06-10,166.86,165.3
P00068373,A003448,2024-07-15,2024-07-15,124.45,127.17
P00068374,A003448,2024-08-15,2024-08-15,139.4,137.78
P00068375,A003448,2024-09-15,2024-09-13,55.08,55.18
P00068376,A003448,2024-10-15,2024-10-15,144.88,151.29
