account_id,customer_record_id,open_date,credit_limit,current_balance,product_type,status
A005172,C002519,2024-02-05,8276.02,3478.19,Commercial Card,Open
A005173,C002519,2024-09-23,19197.76,2981.16,Revolving Credit,Open
A005174,C002520,2023-07-03,5502.68,3858.32,Fleet Card,Open
A005175,C002520,2023-03-22,3104.73,1970.32,Commercial Card,Open
A005176,C002520,2024-07-23,2711.66,1135.6,Fleet Card,Open
A005177,C002522,2023-07-02,3083.49,,Commercial Card,Open
A005178,C002522,2023-05-20,5628.01,3471.96,Fleet Card,Open
A005179,C002523,2023-10-09,8228.77,2417.11,Fleet Card,Open
A005180,C002523,2023-03-01,42115.16,22186.52,Fleet Card,Open
A005181,C002523,2025-01-15,10494.74,4314.92,Revolving Credit,Open
A005182,C002523,2024-02-19,45332.01,12486.13,Fleet Card,Open
A005183,C002524,2023-08-22,10594.9,3223.75,Commercial Card,Open
A005184,C002524,2023-04-07,4771.05,1431.35,Commercial Card,Open
A005185,C002525,2023-06-20,9635.58,2544.94,Revolving Credit,Open
A005186,C002527,2023-06-01,18935.58,5288.41,Revolving Credit,Open
A005187,C002527,2025-03-04,30339.99,2268.54,Fleet Card,Open
A005188,C002527,2024-02-12,22957.43,5714.2,Commercial Card,Open
A005189,C002527,2023-06-30,20160.8,8865.35,Commercial Card,Open
A005190,C002528,2024-05-12,3513.26,1100.74,Fleet Card,Open
A005191,C002528,2024-09-07,11566.83,,Commercial Card,Open
A005192,C002528,2023-10-14,3387.32,1975.21,Revolving Credit,Open
A005193,C002529,2023-12-23,23900.89,10593.79,Commercial Card,Open
A005194,C002530,2023-12-16,23278.45,5263.81,Commercial Card,Open
A005195,C002530,2024-09-06,12283.04,2447.29,Fleet Card,Open
A005196,C002531,2024-04-18,21391.91,9383.79,Revolving Credit,Open
A005197,C002531,2023-01-29,24488.2,13096.33,Commercial Card,Open
A005198,C002532,2023-04-04,2500.0,789.66,Commercial Card,Open
A005199,C002532,2023-07-02,7657.19,,Revolving Credit,Open
A005200,C002533,2023-01-20,10776.2,1679.64,Commercial Card,Closed
A005201,C002534,2023-07-04,50620.76,22202.05,Revolving Credit,Open
A005202,C002534,2023-10-15,52296.04,32383.32,Commercial Card,Open
A005203,C002536,2024-12-28,14119.83,5236.19,Commercial Card,Open
A005204,C002536,2024-01-18,5667.09,3380.7,Commercial Card,Open
A005205,C002536,2023-05-24,14676.15,5201.46,Revolving Credit,Open
A005206,C002537,2023-07-21,9390.74,3660.39,Revolving Credit,Open
A005207,C002537,2023-05-20,3020.41,1128.13,Fleet Card,Open
A005208,C002537,2023-06-17,8552.7,3301.54,Revolving Credit,Open
A005209,C002537,2024-01-16,4743.54,2319.96,Commercial Card,Open
A005210,C002537,2024-05-30,8944.31,4179.32,Commercial Card,Open
A005211,C002538,2023-04-20,36923.91,19810.37,Fleet Card,Open
A005212,C002538,2023-07-26,12889.49,4736.55,Fleet Card,Open
A005213,C002539,2023-04-08,32874.27,8937.19,Revolving Credit,Open
A005214,C002539,2024-01-13,22827.5,13865.3,Revolving Credit,Open
A005215,C002540,2025-01-19,14511.36,6343.58,Commercial Card,Open
A005216,C002540,2025-02-24,18003.7,11340.02,Revolving Credit,Open
A005217,C002540,2024-12-05,9162.66,2875.07,Fleet Card,Open
A005218,C002540,2023-01-10,10469.81,4597.66,Revolving Credit,Open
A005219,C002541,2023-03-30,11741.67,8033.3,Fleet Card,Open
A005220,C002541,2024-10-17,2740.44,1661.69,Fleet Card,Open
A005221,C002542,2025-03-08,2540.06,930.15,Fleet Card,Open
A005222,C002542,2025-03-12,4605.73,3313.01,Commercial Card,Open
A005223,C002542,2023-08-02,6844.89,3030.54,Revolving Credit,Open
A005224,C002542,2023-01-27,3686.38,1460.02,Commercial Card,Closed
A005225,C002542,2023-07-05,3920.46,1879.42,Commercial Card,Open
A005226,C002543,2024-03-25,3126.68,1666.46,Commercial Card,Open
A005227,C002544,2025-02-22,2500.0,869.88,Revolving Credit,Open
A005228,C002545,2023-08-10,6340.24,3842.03,Fleet Card,Open
A005229,C002546,2024-01-27,27523.67,14687.58,Commercial Card,Open
A005230,C002546,2023-06-01,16331.45,7701.65,Commercial Card,Open
A005231,C002546,2024-02-09,7596.6,2996.61,Commercial Card,Open
A005232,C002546,2023-04-30,12811.9,8557.96,Commercial Card,Open
A005233,C002547,2023-02-20,15170.33,7090.26,Fleet Card,Open
A005234,C002547,2024-07-26,2500.0,1070.93,Revolving Credit,Open
A005235,C002547,2024-06-18,14846.23,7012.41,Revolving Credit,Open
A005236,C002548,2023-05-03,4151.1,1474.86,Fleet Card,Open
A005237,C002549,2024-07-21,3341.11,953.62,Revolving Credit,Open
A005238,C002549,2023-12-06,3174.5,1170.68,Revolving Credit,Open
A005239,C002549,2024-10-13,3520.36,791.18,Fleet Card,Open
A005240,C002550,2023-12-02,4213.28,1689.55,Fleet Card,Open
A005241,C002550,2023-05-27,5978.84,2959.69,Commercial Card,Open
A005242,C002552,2024-11-30,38052.12,23416.3,Revolving Credit,Open
A005243,C002553,2023-07-26,21826.6,12552.06,Fleet Card,Open
A005244,C002554,2024-02-06,12373.34,4731.64,Commercial Card,Open
A005245,C002555,2023-03-01,3500.41,1785.3,Revolving Credit,Open
A005246,C002555,2023-10-19,11014.01,1187.96,Fleet Card,Open
A005247,C002555,2023-09-05,2500.0,1052.61,Fleet Card,Open
A005248,C002555,2025-01-05,5030.24,4085.35,Commercial Card,Open
A005249,C002557,2024-08-06,9139.8,3693.11,Commercial Card,Open
A005250,C002557,2023-09-08,4796.64,2139.77,Fleet Card,Open
A005251,C002558,2024-09-26,21208.96,9275.72,Fleet Card,Open
A005252,C002558,2023-11-23,4407.72,2599.31,Revolving Credit,Open
A005253,C002559,2023-03-28,15129.96,4187.29,Fleet Card,Open
A005254,C002559,2024-05-31,18210.74,9738.1,Revolving Credit,Open
A005255,C002559,2024-10-11,6219.51,3759.52,Fleet Card,Open
A005256,C002560,2024-03-17,26435.43,19391.64,Revolving Credit,Closed
A005257,C002560,2023-12-02,23389.13,12667.45,Revolving Credit,Open
A005258,C002561,2025-03-08,15921.4,9300.24,Commercial Card,Open
A005259,C002563,2023-05-29,12627.77,7968.01,Fleet Card,Open
A005260,C002563,2023-06-14,9113.45,1709.88,Fleet Card,Open
A005261,C002564,2023-10-02,4506.32,1700.38,Revolving Credit,Open
A005262,C002565,2023-05-30,26728.77,11509.45,Revolving Credit,Open
A005263,C002565,2024-11-06,44353.73,17956.0,Commercial Card,Open
A005264,C002565,2024-05-10,41333.73,6016.76,Fleet Card,Open
A005265,C002565,2024-08-30,10557.84,1689.81,Revolving Credit,Open
A005266,C002565,2023-11-07,34499.1,10080.03,Revolving Credit,Open
A005267,C002566,2023-04-27,3728.72,1402.21,Revolving Credit,Open
A005268,C002566,2023-09-02,15107.01,3381.07,Fleet Card,Open
A005269,C002567,2023-11-12,19044.64,11418.15,Fleet Card,Open
A005270,C002568,2023-10-01,13902.98,3875.24,Commercial Card,Closed
A005271,C002567,2024-11-15,23096.05,8505.83,Revolving Credit,Open
A005272,C002569,2024-11-12,36864.77,12074.44,Commercial Card,Open
A005273,C002570,2024-11-07,24347.75,11784.8,Fleet Card,Open
A005274,C002570,2023-02-23,5689.75,1863.48,Revolving Credit,Open
A005275,C002570,2024-08-30,21843.53,2441.43,Commercial Card,Open
A005276,C002570,2023-04-13,9361.13,6566.95,Commercial Card,Open
A005277,C002572,2023-10-09,3952.23,2107.38,Fleet Card,Open
A005278,C002571,2024-03-19,4260.3,844.9,Revolving Credit,Open
A005279,C002572,2023-07-10,2715.8,992.02,Revolving Credit,Open
A005280,C002573,2024-03-07,14001.9,6779.83,Commercial Card,Open
A005281,C002573,2024-04-18,5428.14,2363.45,Commercial Card,Open
A005282,C002573,2023-01-15,4231.38,679.52,Revolving Credit,Open
A005283,C002574,2024-12-13,5731.96,2313.59,Revolving Credit,Open
A005284,C002574,2023-04-23,18270.72,15563.02,Revolving Credit,Open
A005285,C002576,2023-06-29,3359.36,1140.78,Revolving Credit,Open
A005286,C002576,2023-01-07,12104.33,7074.7,Commercial Card,Open
A005287,C002577,2025-02-18,7291.49,4895.1,Revolving Credit,Open
A005288,C002577,2025-01-24,16640.35,6461.69,Revolving Credit,Open
A005289,C002578,2023-09-04,11386.16,2565.43,Revolving Credit,Open
A005290,C002578,2023-01-15,18638.95,7757.43,Commercial Card,Open
A005291,C002578,2023-01-18,9680.82,6241.23,Fleet Card,Open
A005292,C002578,2023-09-11,10777.22,5130.3,Commercial Card,Open
A005293,C002578,2024-09-10,12150.62,3517.54,Fleet Card,Open
A005294,C002579,2024-12-24,3645.35,1003.6,Commercial Card,Open
A005295,C002579,2024-09-02,4664.58,3245.68,Revolving Credit,Open
A005296,C002580,2023-09-26,3822.86,2786.99,Fleet Card,Open
A005297,C002582,2024-03-17,4758.82,2390.7,Commercial Card,Open
A005298,C002582,2024-09-16,6593.99,2736.98,Revolving Credit,Open
A005299,C002583,2025-03-07,3488.2,906.32,Fleet Card,Open
A005300,C002583,2023-11-05,3397.03,1949.42,Fleet Card,Open
A005301,C002584,2024-01-02,16303.36,9555.49,Commercial Card,Open
A005302,C002584,2024-09-02,8705.95,4055.89,Revolving Credit,Open
A005303,C002584,2023-08-12,20661.0,8343.63,Commercial Card,Open
A005304,C002584,2023-02-17,14151.17,10731.9,Commercial Card,Open
A005305,C002585,2024-06-16,22826.85,15468.8,Commercial Card,Open
A005306,C002587,2025-03-16,2500.0,1435.09,Fleet Card,Open
A005307,C002587,2023-03-28,5295.14,1243.74,Fleet Card,Open
A005308,C002587,2024-04-14,6300.31,2362.41,Fleet Card,Closed
A005309,C002587,2023-02-17,2560.35,1836.36,Commercial Card,Open
A005310,C002589,2024-01-07,2811.28,1069.17,Revolving Credit,Closed
A005311,C002589,2024-07-01,3128.65,1246.51,Commercial Card,Closed
A005312,C002590,2024-03-10,2848.34,1307.0,Commercial Card,Open
A005313,C002590,2023-11-08,2941.01,1562.74,Revolving Credit,Open
A005314,C002590,2023-09-03,2500.0,809.55,Commercial Card,Open
A005315,C002590,2023-03-08,6872.74,1901.08,Commercial Card,Open
A005316,C002591,2024-05-10,8723.8,3588.94,Commercial Card,Open
A005317,C002591,2024-09-26,18216.1,3620.54,Fleet Card,Open
A005318,C002593,2025-01-28,8573.39,3626.67,Fleet Card,Closed
A005319,C002593,2024-08-30,12570.77,8030.67,Fleet Card,Open
A005320,C002593,2023-06-15,18931.95,7139.23,Revolving Credit,Open
A005321,C002594,2024-11-29,9974.48,2215.09,Revolving Credit,Open
A005322,C002594,2023-11-29,14232.77,7514.8,Revolving Credit,Open
A005323,C002594,2023-09-13,28005.6,7418.54,Commercial Card,Closed
A005324,C002596,2025-01-15,8057.03,1961.04,Revolving Credit,Open
A005325,C002595,2023-03-20,16327.31,10091.0,Revolving Credit,Open
A005326,C002595,2023-03-22,19602.88,12434.4,Fleet Card,Open
A005327,C002597,2024-06-24,6478.14,2651.43,Commercial Card,Open
A005328,C002597,2024-07-10,2834.8,2165.82,Fleet Card,Open
A005329,C002598,2023-09-24,7643.59,803.73,Revolving Credit,Open
A005330,C002598,2024-09-17,24724.79,10385.54,Revolving Credit,Open
A005331,C002598,2023-06-13,19210.36,12956.79,Revolving Credit,Open
A005332,C002598,2023-02-23,14809.97,11367.74,Revolving Credit,Open
A005333,C002599,2023-11-26,18460.89,5909.4,Revolving Credit,Open
A005334,C002599,2024-12-02,20317.6,8649.0,Commercial Card,Open
A005335,C002599,2023-07-28,14612.53,3746.13,Revolving Credit,Open
A005336,C002600,2024-06-07,8812.99,,Revolving Credit,Open
A005337,C002600,2023-08-25,13460.03,8153.04,Revolving Credit,Open
A005338,C002601,2025-02-11,7256.06,3130.03,Commercial Card,Open
A005339,C002601,2023-12-31,16521.48,8810.37,Commercial Card,Open
A005340,C002602,2024-02-14,8608.14,,Revolving Credit,Open
A005341,C002602,2024-07-27,3432.46,1715.82,Fleet Card,Open
A005342,C002603,2023-08-15,23749.95,2467.27,Fleet Card,Closed
A005343,C002604,2023-01-10,11797.14,3968.62,Commercial Card,Open
A005344,C002605,2024-05-07,6918.22,2961.03,Fleet Card,Open
A005345,C002605,2024-04-22,2892.2,1594.74,Commercial Card,Open
A005346,C002607,2024-07-05,10331.26,5748.57,Fleet Card,Open
A005347,C002606,2025-03-10,15273.57,4026.6,Fleet Card,Open
A005348,C002606,2024-09-26,13582.35,4147.32,Fleet Card,Open
A005349,C002607,2023-11-03,18929.04,14999.2,Revolving Credit,Open
A005350,C002606,2025-03-11,18539.34,11067.51,Commercial Card,Open
A005351,C002608,2023-02-24,4992.05,2556.0,Revolving Credit,Open
A005352,C002609,2023-10-04,9300.67,3425.38,Revolving Credit,Open
A005353,C002611,2024-09-07,3063.2,1668.18,Commercial Card,Open
A005354,C002611,2023-02-10,17498.17,10475.86,Revolving Credit,Open
A005355,C002611,2023-06-11,4035.54,1079.68,Commercial Card,Open
A005356,C002610,2023-04-04,3358.53,2476.64,Revolving Credit,Open
A005357,C002611,2024-12-25,6180.47,1656.49,Commercial Card,Open
A005358,C002612,2024-01-18,13270.82,3863.52,Revolving Credit,Open
A005359,C002612,2024-03-02,6947.78,3838.51,Revolving Credit,Open
A005360,C002613,2023-02-25,37779.46,14776.79,Fleet Card,Open
A005361,C002613,2023-05-13,25406.14,13937.91,Commercial Card,Open
A005362,C002613,2023-05-20,76083.5,28065.87,Revolving Credit,Open
A005363,C002614,2024-06-20,3873.83,2136.64,Revolving Credit,Open
A005364,C002614,2024-09-17,5560.86,1060.44,Commercial Card,Open
A005365,C002615,2025-02-15,6246.34,3714.44,Revolving Credit,Open
A005366,C002616,2024-08-27,27121.86,4155.81,Commercial Card,Open
A005367,C002616,2023-01-20,19953.38,15907.54,Commercial Card,Open
A005368,C002617,2023-09-01,45869.45,26516.43,Commercial Card,Open
A005369,C002617,2023-07-25,14947.24,5626.98,Fleet Card,Open
A005370,C002619,2025-02-06,13320.12,5380.25,Revolving Credit,Open
A005371,C002619,2024-07-04,6882.46,3332.03,Fleet Card,Open
A005372,C002620,2023-11-22,3615.45,2434.37,Commercial Card,Closed
A005373,C002621,2023-10-01,3426.48,1124.14,Revolving Credit,Open
A005374,C002622,2023-07-21,53482.12,14589.47,Revolving Credit,Open
A005375,C002622,2023-08-01,11281.54,3403.29,Commercial Card,Open
A005376,C002622,2023-01-11,36679.31,12859.49,Fleet Card,Open
A005377,C002623,2025-03-10,26539.95,17452.5,Fleet Card,Open
A005378,C002625,2023-10-10,9535.67,1434.61,Fleet Card,Open
A005379,C002627,2024-06-25,45070.73,17431.66,Revolving Credit,Open
A005380,C002627,2024-08-12,44336.46,25968.51,Revolving Credit,Open
A005381,C002627,2023-02-12,34314.18,13813.14,Fleet Card,Open
A005382,C002629,2023-03-24,5122.54,1208.67,Revolving Credit,Open
A005383,C002628,2023-08-23,10631.07,4387.52,Commercial Card,Open
A005384,C002628,2024-06-01,7785.5,4692.39,Revolving Credit,Open
A005385,C002631,2023-09-16,10233.74,6170.27,Fleet Card,Open
A005386,C002630,2024-02-17,3661.37,1406.26,Fleet Card,Open
A005387,C002632,2024-01-03,6258.65,1676.34,Commercial Card,Open
A005388,C002632,2025-01-02,11202.15,5954.45,Fleet Card,Open
A005389,C002633,2025-02-22,2500.0,883.65,Fleet Card,Closed
A005390,C002633,2024-04-05,6247.68,3408.11,Fleet Card,Open
A005391,C002635,2025-02-21,25479.68,19823.18,Commercial Card,Open
A005392,C002636,2024-09-30,7450.07,2937.17,Fleet Card,Open
A005393,C002637,2024-08-13,10680.43,4142.81,Revolving Credit,Open
A005394,C002638,2023-02-02,5383.63,1031.23,Fleet Card,Open
A005395,C002638,2023-04-25,7383.32,5186.0,Commercial Card,Open
A005396,C002638,2024-10-24,6601.65,2350.15,Commercial Card,Open
A005397,C002640,2024-03-29,2500.0,1789.87,Revolving Credit,Open
A005398,C002641,2024-10-25,26839.49,3494.05,Fleet Card,Open
A005399,C002641,2024-04-02,21484.81,5959.96,Revolving Credit,Open
A005400,C002641,2024-12-05,9374.6,4978.18,Revolving Credit,Open
A005401,C002641,2023-05-08,13287.74,4165.85,Commercial Card,Open
A005402,C002641,2024-12-07,17275.52,4859.65,Fleet Card,Open
A005403,C002643,2024-06-17,21193.66,8817.78,Fleet Card,Open
A005404,C002644,2024-04-24,14831.05,7268.66,Revolving Credit,Open
A005405,C002644,2025-02-15,10050.36,6518.48,Fleet Card,Open
A005406,C002646,2024-02-07,5578.33,1604.43,Revolving Credit,Open
A005407,C002646,2024-08-18,7843.31,1807.76,Fleet Card,Open
A005408,C002644,2024-01-31,5530.09,2200.28,Commercial Card,Open
A005409,C002647,2023-10-28,15160.36,4928.79,Fleet Card,Open
A005410,C002647,2025-02-03,6746.7,5835.77,Revolving Credit,Open
A005411,C002648,2023-03-22,18327.66,5427.62,Revolving Credit,Open
A005412,C002648,2024-02-21,16219.11,10715.98,Commercial Card,Open
A005413,C002648,2023-06-11,14247.51,8460.51,Fleet Card,Open
A005414,C002648,2024-07-04,16003.53,3457.57,Revolving Credit,Open
A005415,C002649,2024-01-19,3442.59,1594.28,Fleet Card,Open
A005416,C002649,2023-02-18,2500.0,1257.28,Commercial Card,Open
A005417,C002650,2024-03-27,3118.17,2118.73,Fleet Card,Open
A005418,C002651,2023-04-03,10356.27,4810.89,Commercial Card,Open
A005419,C002652,2023-12-15,8375.97,3782.21,Commercial Card,Open
A005420,C002652,2024-07-24,3379.74,1317.01,Fleet Card,Open
A005421,C002652,2024-05-07,8037.15,4754.58,Revolving Credit,Open
A005422,C002652,2024-12-21,5068.76,1442.05,Revolving Credit,Open
A005423,C002653,2023-09-24,4181.88,735.56,Commercial Card,Open
A005424,C002653,2023-01-15,7605.89,1580.77,Revolving Credit,Open
A005425,C002654,2023-04-08,10760.38,2565.38,Commercial Card,Open
A005426,C002654,2024-02-07,10042.4,7481.65,Fleet Card,Open
A005427,C002654,2025-02-06,5196.17,745.98,Commercial Card,Open
A005428,C002654,2023-07-10,7210.93,4198.6,Revolving Credit,Open
A005429,C002655,2023-09-24,12473.62,6562.48,Fleet Card,Open
A005430,C002655,2023-07-07,12237.49,5124.49,Commercial Card,Open
A005431,C002655,2023-10-23,18979.42,4374.47,Commercial Card,Open
A005432,C002655,2024-11-04,13456.99,4397.61,Fleet Card,Open
A005433,C002655,2024-11-11,5013.91,910.49,Commercial Card,Open
A005434,C002656,2024-12-17,13150.67,2866.19,Commercial Card,Open
A005435,C002656,2024-01-12,11576.6,6097.91,Commercial Card,Open
A005436,C002656,2023-09-06,23622.28,6396.9,Fleet Card,Open
A005437,C002657,2025-02-22,14825.84,3075.7,Commercial Card,Open
A005438,C002657,2024-04-17,22830.64,12536.14,Fleet Card,Open
A005439,C002657,2024-10-13,6322.22,1975.5,Commercial Card,Open
A005440,C002657,2024-04-03,16449.05,4285.53,Fleet Card,Open
A005441,C002658,2025-02-18,14397.18,1188.42,Fleet Card,Open
A005442,C002658,2024-11-28,7773.69,2573.53,Revolving Credit,Open
A005443,C002659,2025-01-15,4780.02,2915.43,Commercial Card,Open
A005444,C002659,2024-03-17,7194.12,2770.95,Fleet Card,Open
A005445,C002659,2023-04-18,2710.3,982.88,Revolving Credit,Closed
A005446,C002659,2023-04-24,3142.68,686.37,Revolving Credit,Open
A005447,C002660,2023-10-25,20083.99,11030.78,Fleet Card,Open
A005448,C002660,2024-06-25,36110.15,26628.33,Commercial Card,Open
A005449,C002660,2023-12-15,29845.4,11112.96,Revolving Credit,Open
A005450,C002661,2024-09-20,3799.38,2535.32,Fleet Card,Open
A005451,C002662,2023-06-28,30905.46,8844.43,Revolving Credit,Open
A005452,C002662,2023-07-29,33340.03,4207.43,Fleet Card,Open
A005453,C002662,2023-06-27,30889.58,8725.35,Revolving Credit,Open
A005454,C002662,2023-08-24,3901.72,1463.76,Fleet Card,Open
A005455,C002663,2025-01-31,5750.73,4259.51,Commercial Card,Open
A005456,C002663,2024-01-30,5408.88,2315.96,Revolving Credit,Open
A005457,C002664,2025-01-28,12333.8,7033.7,Revolving Credit,Open
A005458,C002666,2023-06-16,4326.55,2066.31,Revolving Credit,Open
A005459,C002665,2025-02-01,7863.61,5440.55,Fleet Card,Open
A005460,C002665,2024-07-14,4444.24,1768.85,Revolving Credit,Open
A005461,C002666,2023-06-20,6368.88,5390.78,Commercial Card,Open
A005462,C002667,2024-09-20,11143.75,5327.87,Commercial Card,Closed
A005463,C002667,2024-04-17,11421.88,4754.86,Fleet Card,Open
A005464,C002669,2023-01-22,22977.84,12486.45,Fleet Card,Open
A005465,C002670,2023-02-16,17064.19,7748.77,Revolving Credit,Open
A005466,C002670,2023-02-24,11273.22,5308.08,Fleet Card,Open
A005467,C002670,2025-02-02,9482.28,1872.1,Revolving Credit,Open
A005468,C002670,2025-03-12,5500.99,2577.77,Commercial Card,Open
A005469,C002670,2024-01-11,7253.22,2915.9,Revolving Credit,Open
A005470,C002671,2023-02-10,29116.71,11434.45,Fleet Card,Open
A005471,C002671,2024-04-09,33705.5,28437.57,Fleet Card,Open
A005472,C002673,2024-02-11,9283.94,3972.48,Fleet Card,Open
A005473,C002673,2023-04-04,14267.43,5129.89,Commercial Card,Open
A005474,C002674,2024-11-27,10494.75,2271.21,Revolving Credit,Open
A005475,C002675,2024-11-09,19314.93,3505.35,Commercial Card,Open
A005476,C002675,2025-02-22,11613.05,3461.52,Commercial Card,Open
A005477,C002675,2024-11-23,16844.01,6575.2,Revolving Credit,Open
A005478,C002676,2025-02-16,2764.17,911.9,Commercial Card,Open
A005479,C002676,2023-05-06,4074.44,1432.97,Fleet Card,Open
A005480,C002676,2023-10-02,5360.25,3579.45,Revolving Credit,Open
A005481,C002677,2025-02-26,13984.88,5506.03,Commercial Card,Open
A005482,C002677,2023-08-09,30863.34,15598.11,Commercial Card,Open
A005483,C002678,2023-07-26,18222.43,,Fleet Card,Open
A005484,C002678,2023-03-19,4828.49,1643.72,Revolving Credit,Open
A005485,C002680,2023-01-12,3345.68,2312.0,Revolving Credit,Open
A005486,C002680,2023-09-21,3125.6,235.91,Commercial Card,Closed
A005487,C002680,2023-08-07,3566.68,2295.37,Revolving Credit,Open
A005488,C002681,2023-04-09,4130.89,3347.17,Revolving Credit,Open
A005489,C002682,2024-09-12,15163.58,4566.29,Revolving Credit,Open
A005490,C002682,2023-09-21,13678.25,7416.79,Fleet Card,Open
A005491,C002683,2023-08-17,13705.07,5888.55,Revolving Credit,Open
