transaction_id,account_id,transaction_timestamp,amount,merchant_id,merchant_category,country
T000148611,A005561,2025-01-02 05:58:00,234.78,M01041,Maintenance,US
T000148612,A005561,2025-06-03 02:42:00,160.92,M00813,Office,US
T000148613,A005561,2025-12-01 03:07:00,75.18,M00416,Maintenance,US
T000148614,A005561,2025-06-22 09:01:00,143.61,M00733,Lodging,US
T000148615,A005561,2025-03-25 16:39:00,73.48,M00715,Maintenance,CA
T000148616,A005561,2025-10-07 18:59:00,59.39,M00861,Restaurant,US
T000148617,A005561,2025-01-05 14:33:00,76.38,M00661,Other,US
T000148618,A005561,2025-03-14 09:50:00,134.68,M00380,Maintenance,US
T000148619,A005561,2025-08-22 21:36:00,90.65,M00796,Other,US
T000148620,A005561,2025-10-06 08:52:00,99.32,M01175,Retail,US
T000148621,A005561,2025-04-30 16:14:00,66.24,M00933,Fuel,US
T000148622,A005561,2025-01-31 11:19:00,174.19,M01114,Tolls,CA
T000148623,A005561,2025-04-12 07:29:00,42.36,M01090,Fuel,MX
T000148624,A005561,2025-09-24 09:34:00,147.13,M00636,Tolls,US
T000148625,A005561,2025-08-05 16:10:00,65.52,M00624,Lodging,US
T000148626,A005561,2025-04-13 12:21:00,65.31,M00884,Lodging,US
T000148627,A005561,2025-03-29 09:23:00,164.35,M00985,Other,CA
T000148628,A005562,2025-08-05 08:37:00,211.06,M00428,Maintenance,US
T000148629,A005562,2025-05-25 12:14:00,48.38,M00334,Restaurant,US
T000148630,A005562,2025-06-01 09:22:00,273.87,M00028,Parts,CA
T000148631,A005562,2025-02-11 14:35:00,80.58,M00126,Other,CA
T000148632,A005562,2025-10-13 14:17:00,148.63,M00266,Tolls,US
T000148633,A005562,2025-01-19 12:43:00,123.0,M01154,Maintenance,US
T000148634,A005562,2025-08-05 12:58:00,370.15,M00868,Restaurant,US
T000148635,A005562,2025-06-21 23:54:00,25.79,M00317,Office,US
T000148636,A005562,2025-08-05 22:07:00,58.25,M00998,Maintenance,US
T000148637,A005562,2025-06-12 23:03:00,105.4,M00873,Parts,US
T000148638,A005562,2025-06-28 12:56:00,47.1,M01149,Parts,MX
T000148639,A005562,2025-06-12 05:40:00,83.45,M00955,Retail,US
T000148640,A005562,2025-11-16 04:34:00,343.93,M00807,Other,US
T000148641,A005562,2025-12-20 04:51:00,38.71,M00409,Other,CA
T000148642,A005562,2025-08-26 03:20:00,229.05,M01113,Retail,US
T000148643,A005562,2025-12-25 00:10:00,49.71,M00807,Lodging,US
T000148644,A005562,2025-04-28 03:44:00,14.36,M00792,Maintenance,CA
T000148645,A005562,2025-01-17 09:56:00,52.32,M00429,Retail,MX
T000148646,A005562,2025-02-21 13:56:00,23.66,M00777,Parts,US
T000148647,A005562,2025-01-06 16:24:00,32.03,M00351,Fuel,US
T000148648,A005562,2025-11-03 23:22:00,-162.44,M00418,Parts,CA
T000148649,A005562,2025-11-06 02:24:00,1701.87,M00597,Parts,US
T000148650,A005563,2025-05-28 09:49:00,41.34,M01058,Tolls,MX
T000148651,A005563,2025-12-21 03:45:00,100.39,M00358,Lodging,US
T000148652,A005563,2025-06-26 22:36:00,204.52,M01048,Retail,MX
T000148653,A005563,2025-02-05 09:51:00,142.81,M00853,Tolls,US
T000148654,A005563,2025-03-06 20:01:00,139.53,M00107,Tolls,CA
T000148655,A005563,2025-08-17 05:39:00,492.73,M00971,Restaurant,US
T000148656,A005563,2025-05-25 21:07:00,102.2,M00430,Fuel,US
T000148657,A005563,2025-07-13 14:36:00,23.43,M00917,Other,US
T000148658,A005563,2025-02-16 03:10:00,163.17,M00328,Office,US
T000148659,A005563,2025-05-05 01:21:00,26.65,M00221,Tolls,US
T000148660,A005563,2025-07-04 11:29:00,82.4,M00030,Other,US
T000148661,A005563,2025-08-24 01:17:00,80.38,M01167,Restaurant,US
T000148662,A005563,2025-02-18 09:07:00,520.05,M01187,Other,MX
T000148663,A005563,2025-07-22 21:53:00,582.47,M00678,Maintenance,US
T000148664,A005563,2025-05-29 13:00:00,21.97,M00873,Parts,CA
T000148665,A005563,2025-01-23 08:15:00,35.07,M00913,Office,MX
T000148666,A005563,2025-10-09 19:27:00,17.85,M00079,Office,US
T000148667,A005563,2025-11-08 08:40:00,52.59,M00390,Tolls,US
T000148668,A005563,2025-03-17 03:11:00,165.09,M00846,Tolls,US
T000148669,A005563,2025-02-15 04:07:00,82.84,M00534,Other,US
T000148670,A005563,2025-08-07 02:17:00,392.85,M00496,Parts,US
T000148671,A005563,2025-05-20 19:23:00,97.39,M00900,Restaurant,US
T000148672,A005563,2025-05-30 01:37:00,125.02,M00977,Tolls,US
T000148673,A005563,2025-06-26 18:03:00,115.89,M00386,Office,US
T000148674,A005563,2025-10-20 03:11:00,140.35,M00779,Office,US
T000148675,A005563,2025-04-25 04:16:00,316.5,M00239,Lodging,US
T000148676,A005563,2025-12-13 05:50:00,258.87,M00997,Retail,US
T000148677,A005563,2025-11-25 11:59:00,31.34,M00332,Other,US
T000148678,A005564,2025-07-20 04:16:00,41.04,M00056,Retail,US
T000148679,A005564,2025-07-11 12:22:00,95.34,M00533,Restaurant,US
T000148680,A005564,2025-10-10 01:58:00,35.73,M00256,Lodging,US
T000148681,A005564,2025-09-25 01:44:00,78.19,M00210,Tolls,US
T000148682,A005564,2025-08-22 13:17:00,116.18,M00326,Office,CA
T000148683,A005564,2025-08-12 17:21:00,141.25,M01193,Fuel,MX
T000148684,A005564,2025-05-21 10:03:00,38.27,M01087,Restaurant,US
T000148685,A005564,2025-01-16 06:18:00,255.43,M00997,Tolls,US
T000148686,A005564,2025-05-16 09:04:00,66.82,M00684,Maintenance,US
T000148687,A005564,2025-02-14 03:19:00,248.66,M00470,Office,US
T000148688,A005564,2025-10-01 09:32:00,55.54,M00327,Maintenance,US
T000148689,A005564,2025-11-20 17:40:00,220.59,M00491,Restaurant,MX
T000148690,A005564,2025-02-19 20:30:00,114.04,M00029,Restaurant,US
T000148691,A005564,2025-11-06 23:36:00,46.2,M01183,Tolls,CA
T000148692,A005564,2025-10-02 03:52:00,85.57,M00214,Restaurant,US
T000148693,A005564,2025-02-05 04:05:00,86.24,M00035,Tolls,US
T000148694,A005564,2025-09-03 16:14:00,310.59,M00494,Fuel,US
T000148695,A005564,2025-10-20 17:50:00,154.69,M00603,Other,US
T000148696,A005564,2025-10-11 03:55:00,152.79,M00296,Fuel,US
T000148697,A005564,2025-04-02 14:12:00,41.86,M00402,Tolls,US
T000148698,A005564,2025-06-24 09:36:00,690.31,M00472,Lodging,US
T000148699,A005564,2025-08-08 22:54:00,140.12,M00725,Office,MX
T000148700,A005564,2025-02-08 01:37:00,43.82,M00968,Restaurant,US
T000148701,A005564,2025-05-23 01:19:00,132.84,M00498,Fuel,US
T000148702,A005564,2025-03-10 06:46:00,215.53,M00054,Restaurant,US
T000148703,A005564,2025-06-26 00:28:00,111.67,M00231,Lodging,US
T000148704,A005564,2025-01-10 00:55:00,131.51,M00295,Lodging,US
T000148705,A005564,2025-05-26 05:14:00,132.08,M00009,Parts,US
T000148706,A005564,2025-12-15 20:05:00,40.21,M00172,Other,MX
T000148707,A005564,2025-11-03 08:12:00,112.94,M00963,Lodging,US
T000148708,A005564,2025-10-25 03:14:00,221.64,M00678,Restaurant,US
T000148709,A005565,2025-06-22 22:29:00,199.08,M01136,Parts,US
T000148710,A005565,2025-11-27 11:46:00,323.86,M01022,Other,US
T000148711,A005565,2025-08-21 10:17:00,263.56,M00539,Tolls,CA
T000148712,A005565,2025-11-29 00:29:00,182.32,M00753,Restaurant,CA
T000148713,A005565,2025-05-15 12:34:00,251.44,M00250,Other,US
T000148714,A005565,2025-06-04 06:27:00,78.88,M00817,Restaurant,US
T000148715,A005565,2025-10-17 22:49:00,262.76,M00140,Parts,CA
T000148716,A005565,2025-05-28 07:03:00,42.21,M00422,Fuel,MX
T000148717,A005565,2025-08-03 15:40:00,123.76,M00767,Other,MX
T000148718,A005565,2025-07-28 03:53:00,35.63,M00834,Maintenance,CA
T000148719,A005565,2025-03-29 21:30:00,94.82,M00884,Tolls,US
T000148720,A005565,2025-05-21 21:22:00,70.1,M01087,Maintenance,US
T000148721,A005565,2025-06-28 10:41:00,228.07,M01005,Parts,US
T000148722,A005565,2025-04-12 23:57:00,-52.5,M00273,Restaurant,US
T000148723,A005565,2025-07-25 10:31:00,157.7,M00575,Fuel,US
T000148724,A005565,2025-08-25 19:04:00,60.14,M00134,Maintenance,US
T000148725,A005565,2025-01-09 07:41:00,408.47,M01191,Office,US
T000148726,A005565,2025-06-15 19:09:00,136.39,M01182,Other,MX
T000148727,A005565,2025-07-05 12:47:00,131.72,M00817,Restaurant,MX
T000148728,A005565,2025-12-28 01:35:00,373.99,M00539,Parts,US
T000148729,A005565,2025-01-04 03:15:00,79.32,M00129,Other,MX
T000148730,A005565,2025-07-19 23:51:00,116.48,M00349,Retail,CA
T000148731,A005565,2025-09-17 21:10:00,282.04,M01086,Tolls,US
T000148732,A005566,2025-03-15 21:37:00,51.06,M00153,Restaurant,MX
T000148733,A005566,2025-08-23 08:41:00,1433.97,M00931,Tolls,MX
T000148734,A005566,2025-05-25 20:59:00,241.52,M00961,Retail,MX
T000148735,A005566,2025-02-18 21:23:00,161.16,M00400,Restaurant,US
T000148736,A005566,2025-03-24 14:49:00,137.03,M00710,Lodging,MX
T000148737,A005566,2025-11-18 11:37:00,174.13,M00549,Fuel,MX
T000148738,A005566,2025-02-07 21:31:00,135.91,M00669,Tolls,US
T000148739,A005566,2025-10-05 00:05:00,137.44,M00895,Maintenance,US
T000148740,A005566,2025-09-30 01:22:00,314.68,M00569,Other,US
T000148741,A005566,2025-05-15 09:10:00,272.58,M00863,Fuel,CA
T000148742,A005566,2025-08-22 07:31:00,78.42,M00539,Parts,US
T000148743,A005566,2025-08-21 00:21:00,297.99,M00741,Retail,CA
T000148744,A005566,2025-11-05 09:40:00,94.94,M00333,Fuel,US
T000148745,A005566,2025-03-10 09:13:00,180.02,M00684,Fuel,US
T000148746,A005566,2025-04-10 22:37:00,379.35,M00019,Retail,MX
T000148747,A005566,2025-04-18 10:21:00,521.24,M00343,Tolls,CA
T000148748,A005566,2025-07-29 18:43:00,532.94,M00619,Other,US
T000148749,A005566,2025-11-06 01:15:00,66.39,M00574,Other,US
T000148750,A005566,2025-12-28 14:35:00,333.32,M00210,Restaurant,CA
T000148751,A005566,2025-03-19 18:18:00,80.81,M00148,Maintenance,US
T000148752,A005566,2025-08-16 23:23:00,352.31,M00538,Restaurant,US
T000148753,A005566,2025-10-12 00:53:00,125.55,M00460,Retail,CA
T000148754,A005566,2025-11-15 15:27:00,101.97,M00128,,US
T000148755,A005566,2025-02-19 20:13:00,253.86,M01098,Lodging,CA
T000148756,A005566,2025-02-26 21:12:00,23.24,M00999,Office,US
T000148757,A005566,2025-08-29 12:22:00,130.98,M00886,Lodging,US
T000148758,A005566,2025-11-03 11:34:00,-84.71,M01036,Parts,US
T000148759,A005566,2025-01-06 08:09:00,60.17,M00929,Other,US
T000148760,A005566,2025-05-22 03:24:00,469.38,M01069,Maintenance,US
T000148761,A005566,2025-12-29 15:46:00,193.01,M01126,Fuel,US
T000148762,A005566,2025-06-14 19:52:00,59.91,M00124,Restaurant,US
T000148763,A005566,2025-02-12 09:10:00,49.34,M00267,Other,US
T000148764,A005566,2025-09-27 22:23:00,40.11,M00073,Restaurant,MX
T000148765,A005566,2025-12-21 00:38:00,104.28,M00343,Restaurant,US
T000148766,A005566,2025-04-19 11:00:00,60.33,M00875,Lodging,MX
T000148767,A005566,2025-06-08 12:25:00,400.39,M00473,Other,US
T000148768,A005567,2025-02-11 05:18:00,176.83,M00183,Tolls,US
T000148769,A005567,2025-01-11 08:19:00,1085.81,M01102,Maintenance,US
T000148770,A005567,2025-11-18 16:04:00,105.56,M00860,Parts,US
T000148771,A005567,2025-09-12 12:27:00,162.73,M00790,Parts,US
T000148772,A005567,2025-10-16 12:17:00,295.75,M00664,Office,US
T000148773,A005567,2025-05-31 23:25:00,140.97,M00803,Tolls,US
T000148774,A005567,2025-05-05 23:48:00,104.73,M00578,Parts,CA
T000148775,A005567,2025-06-24 11:14:00,68.58,M00842,Office,US
T000148776,A005567,2025-04-10 06:13:00,136.98,M01008,Restaurant,CA
T000148777,A005567,2025-11-23 15:03:00,157.0,M00447,Tolls,US
T000148778,A005567,2025-02-09 22:34:00,351.91,M00229,Office,CA
T000148779,A005567,2025-10-30 09:03:00,156.4,M01125,Restaurant,MX
T000148780,A005567,2025-04-10 11:52:00,284.02,M00541,Parts,US
T000148781,A005567,2025-07-23 03:13:00,143.66,M01119,Lodging,US
T000148782,A005567,2025-08-14 08:36:00,104.09,M00995,Parts,US
T000148783,A005567,2025-07-05 04:26:00,35.19,M00631,Office,CA
T000148784,A005567,2025-10-18 02:05:00,213.89,M01127,Maintenance,US
T000148785,A005567,2025-01-18 22:57:00,302.99,M00243,Restaurant,US
T000148786,A005567,2025-01-21 12:21:00,96.98,M00706,Restaurant,US
T000148787,A005567,2025-10-15 14:14:00,277.48,M00273,Fuel,US
T000148788,A005567,2025-12-10 06:31:00,168.56,M00547,Retail,US
T000148789,A005567,2025-01-02 04:25:00,171.06,M00756,Retail,US
T000148790,A005567,2025-11-24 06:35:00,65.7,M00229,Retail,US
T000148791,A005567,2025-12-07 17:21:00,195.69,M00029,Parts,US
T000148792,A005567,2025-10-18 19:31:00,131.12,M00154,Fuel,US
T000148793,A005567,2025-06-23 01:48:00,82.02,M00758,Office,US
T000148794,A005568,2025-11-26 12:32:00,672.38,M01134,Parts,US
T000148795,A005568,2025-09-20 16:35:00,123.39,M00376,Office,US
T000148796,A005568,2025-09-27 07:06:00,189.96,M01030,Other,US
T000148797,A005568,2025-08-19 14:55:00,410.98,M01071,Fuel,CA
T000148798,A005568,2025-08-22 08:42:00,108.95,M00247,Lodging,US
T000148799,A005568,2025-12-11 15:08:00,156.85,M00235,Parts,CA
T000148800,A005568,2025-01-19 22:53:00,146.41,M00923,Fuel,US
T000148801,A005568,2025-04-20 13:14:00,140.63,M00139,Retail,US
T000148802,A005568,2025-01-09 21:51:00,230.18,M00073,Tolls,US
T000148803,A005568,2025-08-10 23:16:00,275.05,M00318,Other,US
T000148804,A005568,2025-10-12 06:26:00,112.75,M00359,Lodging,MX
T000148805,A005568,2025-09-29 07:06:00,101.22,M00287,Fuel,MX
T000148806,A005568,2025-11-29 19:51:00,125.43,M00808,Maintenance,CA
T000148807,A005568,2025-11-21 13:30:00,37.27,M00509,Fuel,US
T000148808,A005568,2025-10-30 13:51:00,66.91,M00893,Tolls,US
T000148809,A005569,2025-03-19 18:52:00,32.35,M00938,Other,US
T000148810,A005569,2025-06-09 13:51:00,138.38,M00749,Retail,US
T000148811,A005569,2025-12-02 11:54:00,83.4,M01088,Maintenance,MX
T000148812,A005569,2025-05-27 19:44:00,101.14,M01187,Restaurant,US
T000148813,A005569,2025-08-26 20:30:00,53.13,M01143,Maintenance,US
T000148814,A005569,2025-02-26 07:35:00,57.21,M00781,Tolls,US
T000148815,A005569,2025-04-21 11:38:00,68.69,M00931,Office,US
T000148816,A005569,2025-03-19 23:20:00,42.78,M00403,Office,US
T000148817,A005569,2025-11-05 09:41:00,170.54,M01157,Parts,US
T000148818,A005569,2025-10-21 11:00:00,1623.38,M01173,Retail,US
T000148819,A005569,2025-08-30 13:48:00,50.86,M00599,Other,MX
T000148820,A005569,2025-03-04 05:30:00,360.31,M00421,Parts,US
T000148821,A005569,2025-12-25 11:47:00,21.7,M00198,Fuel,US
T000148822,A005569,2025-01-13 17:44:00,77.48,M00930,Parts,CA
T000148823,A005569,2025-02-03 23:48:00,128.83,M00379,Other,MX
T000148824,A005569,2025-09-26 13:27:00,44.22,M00503,Parts,MX
T000148825,A005569,2025-01-16 21:20:00,24.98,M00481,Tolls,CA
T000148826,A005569,2025-10-28 07:33:00,142.57,M00395,Maintenance,US
T000148827,A005569,2025-12-05 08:04:00,483.63,M01164,Parts,MX
T000148828,A005570,2025-03-05 03:11:00,1514.02,M01191,Restaurant,US
T000148829,A005570,2025-09-05 05:51:00,303.95,M00516,Other,US
T000148830,A005570,2025-02-18 12:35:00,130.99,M00887,,US
T000148831,A005570,2025-09-23 00:50:00,75.29,M00268,Restaurant,US
T000148832,A005570,2025-11-06 15:29:00,167.84,M00234,Tolls,US
T000148833,A005570,2025-10-16 09:29:00,209.19,M00303,Fuel,CA
T000148834,A005570,2025-04-18 08:41:00,118.2,M01163,Retail,US
T000148835,A005570,2025-06-30 22:10:00,69.17,M01115,Retail,US
T000148836,A005570,2025-10-21 20:10:00,110.6,M00110,Maintenance,US
T000148837,A005570,2025-02-21 15:52:00,166.77,M00532,Maintenance,MX
T000148838,A005570,2025-04-03 20:55:00,49.85,M00621,Retail,US
T000148839,A005570,2025-04-12 03:22:00,151.08,M00798,Maintenance,US
T000148840,A005570,2025-10-23 17:32:00,91.26,M00614,Maintenance,CA
T000148841,A005570,2025-10-03 11:13:00,138.43,M00595,Office,MX
T000148842,A005570,2025-08-22 23:36:00,81.47,M00945,Maintenance,CA
T000148843,A005570,2025-12-27 02:07:00,88.61,M00644,Lodging,US
T000148844,A005570,2025-04-13 04:23:00,105.83,M00287,Other,US
T000148845,A005570,2025-02-26 06:53:00,31.74,M00238,Restaurant,US
T000148846,A005570,2025-02-02 22:12:00,249.86,M00711,Other,US
T000148847,A005570,2025-06-27 14:40:00,207.89,M00513,Office,US
T000148848,A005570,2025-01-13 04:29:00,580.82,M00971,Maintenance,US
T000148849,A005570,2025-11-15 04:27:00,277.11,M00612,Other,CA
T000148850,A005570,2025-06-18 20:09:00,136.53,M00933,Lodging,MX
T000148851,A005570,2025-08-02 08:37:00,81.19,M00863,Fuel,CA
T000148852,A005571,2025-02-26 10:44:00,111.44,M00804,Office,CA
T000148853,A005571,2025-10-24 11:24:00,397.59,M00549,Other,US
T000148854,A005571,2025-06-17 11:44:00,55.46,M00342,,US
T000148855,A005571,2025-02-15 14:31:00,26.44,M00256,Other,US
T000148856,A005571,2025-09-29 15:24:00,70.04,M00646,Other,US
T000148857,A005571,2025-06-10 21:36:00,33.24,M01168,Office,CA
T000148858,A005571,2025-09-05 01:53:00,32.31,M00453,Lodging,US
T000148859,A005571,2025-07-10 17:12:00,28.35,M01008,Parts,US
T000148860,A005571,2025-10-05 10:51:00,112.39,M00388,Office,CA
T000148861,A005571,2025-12-27 07:06:00,97.54,M01072,Office,MX
T000148862,A005571,2025-12-08 23:02:00,112.18,M01041,Parts,US
T000148863,A005571,2025-05-04 07:15:00,82.48,M00239,Restaurant,US
T000148864,A005571,2025-11-09 01:33:00,66.55,M00276,Fuel,US
T000148865,A005571,2025-03-12 03:45:00,61.66,M00836,Other,US
T000148866,A005571,2025-02-07 21:24:00,111.17,M01197,Restaurant,US
T000148867,A005571,2025-12-24 13:17:00,19.39,M00416,Restaurant,US
T000148868,A005571,2025-02-24 05:35:00,74.65,M00969,Restaurant,CA
T000148869,A005571,2025-03-20 21:53:00,54.72,M00641,Parts,US
T000148870,A005571,2025-06-02 07:41:00,70.22,M01015,Office,MX
T000148871,A005571,2025-12-29 02:16:00,54.87,M00192,Maintenance,CA
T000148872,A005571,2025-11-29 05:08:00,90.52,M00368,Tolls,US
T000148873,A005571,2025-09-22 00:01:00,94.29,M00967,Retail,US
T000148874,A005571,2025-06-22 09:35:00,41.18,M00089,Lodging,US
T000148875,A005571,2025-08-08 00:19:00,163.55,M00310,Lodging,CA
T000148876,A005571,2025-02-21 08:59:00,200.71,M00687,Fuel,CA
T000148877,A005571,2025-02-04 06:16:00,215.71,M01011,,CA
T000148878,A005571,2025-02-15 01:23:00,578.34,M00553,Fuel,CA
T000148879,A005571,2025-03-15 11:01:00,53.71,M00078,Maintenance,MX
T000148880,A005571,2025-06-16 00:27:00,95.74,M00137,Other,US
T000148881,A005572,2025-06-09 21:32:00,75.38,M00521,Maintenance,US
T000148882,A005572,2025-07-03 02:48:00,225.19,M00625,Restaurant,US
T000148883,A005572,2025-03-23 09:52:00,83.46,M00530,Office,US
T000148884,A005572,2025-01-28 20:30:00,77.68,M00613,Retail,US
T000148885,A005572,2025-03-16 04:35:00,213.66,M00153,Maintenance,US
T000148886,A005572,2025-02-28 04:47:00,144.9,M01118,Other,US
T000148887,A005572,2025-12-17 15:53:00,92.33,M00002,Office,US
T000148888,A005572,2025-04-04 17:23:00,34.82,M00702,Tolls,US
T000148889,A005572,2025-11-08 03:50:00,80.53,M00404,Retail,US
T000148890,A005572,2025-03-19 04:36:00,41.6,M00322,Lodging,US
T000148891,A005572,2025-12-06 17:04:00,40.79,M00504,Lodging,US
T000148892,A005572,2025-06-20 03:30:00,69.78,M00499,Parts,US
T000148893,A005572,2025-12-22 22:26:00,12.18,M00359,Retail,US
T000148894,A005572,2025-08-29 01:19:00,30.91,M00233,Lodging,CA
T000148895,A005572,2025-01-16 14:41:00,64.65,M00320,Tolls,US
T000148896,A005572,2025-07-26 05:37:00,42.95,M01058,Office,CA
T000148897,A005572,2025-08-10 08:57:00,136.21,M00060,Tolls,CA
T000148898,A005572,2025-06-04 21:30:00,93.78,M01056,Parts,US
T000148899,A005572,2025-12-03 14:36:00,54.36,M00076,Restaurant,CA
T000148900,A005572,2025-02-25 20:23:00,152.33,M01192,Tolls,US
T000148901,A005572,2025-03-26 06:48:00,99.18,M00901,Retail,US
T000148902,A005572,2025-01-12 07:39:00,69.16,M00406,Restaurant,CA
T000148903,A005572,2025-09-27 10:49:00,317.27,M00945,Office,MX
T000148904,A005572,2025-06-27 14:21:00,24.54,M00315,Parts,US
T000148905,A005572,2025-03-14 03:51:00,110.73,M00506,Other,US
T000148906,A005573,2025-04-04 05:39:00,121.52,M00726,Other,MX
T000148907,A005573,2025-07-29 05:58:00,283.77,M00232,Office,CA
T000148908,A005573,2025-04-15 09:33:00,466.2,M00495,Parts,MX
T000148909,A005573,2025-11-01 09:05:00,41.76,M00852,Lodging,US
T000148910,A005573,2025-10-05 23:30:00,91.13,M00440,Other,MX
T000148911,A005573,2025-10-22 14:53:00,250.94,M00900,Office,US
T000148912,A005573,2025-01-23 08:22:00,117.29,M00808,Office,US
T000148913,A005573,2025-07-12 06:39:00,41.08,M01103,Maintenance,MX
T000148914,A005573,2025-01-22 00:34:00,185.02,M01058,Fuel,US
T000148915,A005573,2025-12-20 00:20:00,422.53,M00018,Parts,US
T000148916,A005573,2025-01-31 16:52:00,89.46,M00768,Office,MX
T000148917,A005573,2025-01-08 14:03:00,154.08,M00172,Other,US
T000148918,A005573,2025-02-26 19:44:00,114.28,M00641,Fuel,US
T000148919,A005573,2025-01-05 04:34:00,116.43,M00148,Tolls,US
T000148920,A005573,2025-07-13 12:20:00,189.28,M00455,Parts,CA
T000148921,A005573,2025-12-31 05:48:00,33.06,M00963,Tolls,US
T000148922,A005573,2025-09-06 00:04:00,63.8,M00799,Fuel,US
T000148923,A005573,2025-04-17 03:09:00,357.87,M00331,Parts,US
T000148924,A005573,2025-11-26 18:42:00,202.77,M00847,Retail,US
T000148925,A005573,2025-08-03 12:44:00,125.86,M00445,Parts,US
T000148926,A005573,2025-09-07 05:50:00,5.49,M00872,Tolls,US
T000148927,A005573,2025-02-14 19:19:00,61.52,M00094,Office,MX
T000148928,A005573,2025-11-19 08:18:00,144.82,M01129,Lodging,CA
T000148929,A005573,2025-05-12 03:10:00,148.26,M00360,Restaurant,US
T000148930,A005573,2025-12-24 07:53:00,231.74,M01113,Tolls,MX
T000148931,A005573,2025-04-23 10:52:00,37.67,M00612,Office,US
T000148932,A005573,2025-02-17 02:05:00,52.66,M00275,Retail,US
T000148933,A005574,2025-05-12 14:39:00,92.33,M00732,Lodging,US
T000148934,A005574,2025-06-28 21:30:00,51.33,M01140,Other,MX
T000148935,A005574,2025-01-26 15:44:00,390.25,M00593,Fuel,US
T000148936,A005574,2025-08-18 10:30:00,462.83,M00178,Lodging,US
T000148937,A005574,2025-11-01 13:30:00,75.25,M00657,Tolls,US
T000148938,A005574,2025-09-16 21:58:00,115.45,M00287,Other,US
T000148939,A005574,2025-11-01 05:07:00,38.48,M00782,Other,US
T000148940,A005574,2025-09-10 01:52:00,136.23,M00666,Other,US
T000148941,A005574,2025-03-16 21:33:00,120.66,M00308,Office,US
T000148942,A005574,2025-08-31 20:23:00,300.24,M00377,Office,US
T000148943,A005574,2025-02-10 07:31:00,266.7,M00608,Tolls,MX
T000148944,A005574,2025-10-21 19:17:00,86.5,M00845,Parts,US
T000148945,A005574,2025-10-19 18:24:00,78.96,M00722,Lodging,CA
T000148946,A005574,2025-12-23 06:54:00,100.05,M00291,Other,CA
T000148947,A005574,2025-07-15 17:30:00,505.44,M00784,Maintenance,CA
